#{"t_start": 1779096556.8896048, "env_id": "None"}
r,l,t
123.212937,100,14.539182
145.454908,100,14.834962
177.492895,100,15.087073
155.862772,100,15.295864
147.015713,100,15.591806
160.035068,100,15.83975
107.649759,100,16.09182
144.076579,100,16.292592
162.314328,100,16.491843
182.390676,100,16.694833
128.481075,100,16.893882
144.919134,100,17.118669
158.599234,100,17.337485
-2669.27881,100,17.526737
177.432407,100,17.75501
170.092083,100,17.971749
177.166954,100,18.173332
142.244517,100,18.380979
183.037273,100,18.621412
164.013619,100,18.818629
-4054.694241,100,25.955223
128.736004,100,26.140715
165.576101,100,26.369443
174.863294,100,26.56319
177.58698,100,26.743035
-4875.597649,100,26.932606
163.102909,100,27.124718
188.110328,100,27.303671
164.068845,100,27.492703
111.8605,100,27.728288
-5042.742554,100,27.974157
172.509397,100,28.166724
173.510913,100,28.457998
172.217648,100,28.646065
162.307406,100,28.882232
166.608372,100,29.083826
180.560028,100,29.308272
153.316757,100,29.536094
133.179616,100,29.757517
162.126051,100,30.001984
168.457357,100,37.458839
162.068815,100,37.701753
179.20376,100,37.920266
188.747966,100,38.293085
185.829326,100,38.49667
110.46506,100,38.672096
172.515263,100,38.888523
106.33329,100,39.085349
169.477638,100,39.265397
185.834564,100,39.500187
195.539442,100,39.681378
172.490409,100,39.870041
183.574876,100,40.058999
174.746108,100,40.245234
166.955564,100,40.430285
-3710.444526,100,40.620067
160.478966,100,40.801785
9.636263,100,40.977163
185.396868,100,41.159352
151.791208,100,41.337474
154.270435,100,41.514311
170.149515,100,48.583432
185.80119,100,48.844485
193.336216,100,49.094048
146.802389,100,49.294121
183.103308,100,49.480063
160.622049,100,49.665115
-417.464044,100,49.893199
166.465586,100,50.140724
170.888912,100,50.341725
-1276.869044,100,50.554725
173.837336,100,50.732724
165.583838,100,50.922725
169.418629,100,51.143725
-4462.357292,100,51.345728
165.727543,100,51.523724
158.511522,100,51.734722
167.033566,100,51.926721
151.19382,100,52.103722
186.609963,100,52.290724
186.234919,100,52.469728
177.517481,100,60.037419
162.957741,100,60.242013
110.939927,100,60.442595
167.990495,100,60.669794
195.601067,100,60.915502
177.474414,100,61.135324
195.234562,100,61.324364
195.621734,100,61.604186
195.771236,100,61.799547
187.711421,100,61.985505
187.704383,100,62.207254
182.630136,100,62.421274
136.797262,100,62.604491
185.716373,100,62.830835
160.525016,100,63.021253
181.269375,100,63.228562
192.126179,100,63.466017
152.832753,100,63.656901
176.49493,100,63.841264
-18.292256,100,64.025349
180.269353,100,64.226046
167.195207,100,71.492904
168.909402,100,71.690605
-67.145678,100,71.951365
183.240423,100,72.225235
160.752827,100,72.471134
191.49861,100,72.738037
184.893266,100,72.974525
-1644.779216,100,73.2126
182.652424,100,73.402288
194.419416,100,73.631632
166.189691,100,73.901628
209.186366,100,74.103304
174.887201,100,74.304418
176.855292,100,74.577532
180.423748,100,74.807662
177.366531,100,75.01289
154.132123,100,75.257256
194.762301,100,75.506488
206.534021,100,75.692738
180.039728,100,75.901651
180.008904,100,83.526158
152.534983,100,83.739962
171.876759,100,83.941562
172.930118,100,84.122237
