#{"t_start": 1778426775.178034, "env_id": "None"}
r,l,t
250.964606,100,2.380461
247.936617,100,2.697461
267.56989,100,2.995461
401.519685,100,3.233462
276.253976,100,3.497462
223.498977,100,3.960461
344.933708,100,4.370461
422.383985,100,4.639461
342.878095,100,4.87546
184.749303,100,5.118461
325.665488,100,5.356462
201.148319,100,5.590462
291.568888,100,5.824461
268.994001,100,6.095461
297.397035,100,6.407461
87.150223,100,6.713463
57.3824,100,7.030465
229.789646,100,7.362459
261.323081,100,7.664463
320.704,100,7.92146
338.864799,100,13.323466
280.860088,100,13.85346
358.529572,100,14.270482
235.699426,100,14.655462
349.949205,100,15.028462
298.283097,100,15.411461
328.844925,100,15.846477
332.317734,100,16.568483
266.78998,100,17.013466
293.851938,100,17.355463
297.030308,100,17.703461
232.948674,100,18.053464
335.039227,100,18.435456
-133.72034,100,18.883466
244.33447,100,19.39846
-316.430031,100,19.781461
87.865448,100,20.202463
311.955924,100,20.650017
340.564846,100,21.022068
321.975129,100,21.385032
309.406819,100,28.422923
270.340951,100,28.787782
-161.641999,100,29.294458
272.883337,100,29.72651
-578.4153,100,30.176897
-163.17243,100,30.696174
287.05643,100,31.077698
286.280324,100,31.441441
199.137321,100,31.838101
239.550017,100,32.186326
156.476835,100,32.500432
201.02373,100,32.739576
181.206256,100,33.101713
270.204402,100,33.308773
-2371.286776,100,33.514832
293.150423,100,33.72189
265.475729,100,33.918942
339.505023,100,34.184536
308.492966,100,34.505232
319.493498,100,34.901398
288.2361,100,35.309558
40.868992,100,40.386369
42.179655,100,40.62437
235.986335,100,40.878394
295.85765,100,41.228367
306.378694,100,41.457365
302.639665,100,41.696374
277.988522,100,41.95137
-328.498937,100,42.383373
337.790177,100,42.668369
351.434778,100,42.90737
339.472354,100,43.145368
302.390751,100,43.381374
336.965638,100,43.613368
337.561937,100,43.892375
230.650157,100,44.191373
-6.736548,100,44.503377
284.594909,100,44.766378
359.095175,100,45.017384
282.231526,100,45.270372
281.071259,100,45.543382
-593.255694,100,53.822268
296.200795,100,54.209902
325.503885,100,54.610096
369.071592,100,55.012832
-6.646959,100,55.385028
241.011967,100,55.838818
319.743848,100,56.172365
373.067717,100,56.444208
381.93424,100,57.063095
390.114046,100,57.456802
-530.293543,100,57.908226
293.25146,100,58.41702
325.157572,100,58.882522
-2116.144304,100,59.346803
137.661546,100,59.801132
268.827587,100,60.251515
323.632652,100,60.947904
351.088693,100,61.469756
316.569086,100,61.927084
294.159905,100,62.28852
320.994866,100,62.612639
275.403713,100,68.872884
320.929863,100,69.164382
259.181018,100,69.491299
258.131916,100,69.811594
369.189634,100,70.123615
311.890485,100,70.425078
278.339044,100,70.726285
238.571327,100,71.193257
366.66435,100,71.653745
298.177578,100,71.944252
356.808715,100,72.268285
280.190438,100,72.552773
160.185412,100,72.854599
285.904115,100,73.142254
-831.713101,100,73.443794
300.310919,100,73.735923
299.846261,100,74.119311
404.932438,100,74.408427
408.64825,100,74.702778
310.962167,100,74.989222
304.269801,100,82.294404
58.471208,100,82.636233
286.385373,100,82.978393
330.019885,100,83.315424
286.306345,100,83.667082
-63.586617,100,84.034919
214.233389,100,84.363456
254.43708,100,84.65019
302.859755,100,84.953758
275.616417,100,85.275464
271.359489,100,85.654659
261.434913,100,86.232603
336.573796,100,86.557178
386.03685,100,86.837257
328.83978,100,87.074843
345.884773,100,87.404589
-1381.825662,100,87.753972
-224.441474,100,88.007202
310.021177,100,88.203263
279.41577,100,88.414345
345.936678,100,88.675995
286.91637,100,93.311348
228.680221,100,93.521349
335.12754,100,93.882372
484.730895,100,94.14735
338.530573,100,94.372349
338.262986,100,94.600346
394.365302,100,94.843345
336.043467,100,95.139348
303.146078,100,95.485352
323.8019,100,95.711348
334.138261,100,95.942349
351.662579,100,96.163347
320.131916,100,96.381346
402.41326,100,96.605355
326.555258,100,96.819352
-1553.945042,100,97.050348
341.406851,100,97.279347
405.900604,100,97.500348
311.065111,100,97.817345
352.497404,100,98.089347
425.01898,100,102.615348
218.606011,100,102.823348
426.361593,100,103.057347
-1700.307457,100,103.313347
328.054544,100,103.549347
504.133499,100,103.784348
523.072857,100,104.014352
291.834727,100,104.258347
30.120003,100,104.545351
342.365262,100,104.826351
397.804704,100,105.13235
360.762917,100,105.385353
398.023023,100,105.730356
339.504887,100,106.024349
-1498.948915,100,106.286443
317.722736,100,106.809351
384.202693,100,107.127347
379.2046,100,107.377351
189.135541,100,107.658348
-123.997145,100,107.883349
367.082076,100,108.096349
257.132424,100,113.062346
-950.590617,100,113.254347
362.978464,100,113.546347
411.34462,100,113.745355
-1005.251188,100,113.94035
319.051481,100,114.133349
-28.148851,100,114.33635
358.034548,100,114.543347
342.358917,100,114.74835
342.865664,100,114.96336
365.497738,100,115.218352
382.04156,100,115.486348
423.934574,100,115.76835
311.415634,100,116.004349
128.28467,100,116.209348
334.774777,100,116.46035
363.453513,100,116.717347
330.730021,100,116.97735
355.795419,100,117.22935
350.618355,100,117.552346
341.778819,100,122.449352
369.855075,100,122.781349
174.547705,100,123.13235
353.074062,100,123.39535
429.315493,100,123.680344
428.77464,100,123.997355
393.389947,100,124.282347
278.631543,100,124.546348
409.446365,100,124.795347
317.409527,100,125.044349
370.038454,100,125.372344
-45.660275,100,125.65435
336.562939,100,125.925352
241.299394,100,126.176354
380.377121,100,126.421348
-4039.980303,100,126.755348
390.67674,100,127.034352
268.749713,100,127.326344
335.223471,100,127.539345
367.413529,100,127.752347
347.022355,100,128.009349
434.326947,100,132.574352
247.521486,100,132.844352
351.31489,100,133.161348
383.216854,100,133.374348
382.479731,100,133.722349
462.562802,100,134.118352
413.684755,100,134.362348
365.577768,100,134.676366
-255.922352,100,135.06835
347.320704,100,135.37935
345.349664,100,135.619347
234.335535,100,135.841348
-138.532316,100,136.085346
395.46557,100,136.321348
349.062871,100,136.545347
302.000442,100,136.758348
397.903407,100,137.036349
362.012499,100,137.340355
426.705731,100,137.600346
386.179778,100,137.819346
385.370974,100,142.015349
463.479129,100,142.247347
435.28339,100,142.488347
361.898029,100,142.710346
451.017209,100,142.949348
372.865664,100,143.201349
503.294217,100,143.442348
394.162242,100,143.757346
401.615177,100,143.998348
278.704865,100,144.234348
-351.473721,100,144.475349
192.052864,100,144.717349
392.512901,100,144.952348
392.106158,100,145.201373
396.260745,100,145.440351
359.598744,100,145.679351
