#{"t_start": 1779044708.916542, "env_id": "None"}
r,l,t
23.353067,100,1.833756
-113.847347,100,2.013755
28.875661,100,2.212755
-1.73181,100,2.417757
28.367037,100,2.586757
-3.749663,100,2.774756
5.458811,100,2.940756
-24.124998,100,3.111756
-5.395172,100,3.281754
11.697794,100,3.461754
-24.395177,100,3.636755
-32.245814,100,3.807753
-1.771612,100,3.977757
-5.451501,100,4.148754
-21.730691,100,4.319757
-49.090384,100,4.492757
9.894516,100,4.664761
-1295.233616,100,4.836759
-27.686269,100,5.04676
-15.753386,100,5.271756
16.923187,100,11.450764
-26.076285,100,11.618754
2.617498,100,11.79976
-1.282391,100,11.985756
-64.035571,100,12.161755
19.114867,100,12.349755
1.96537,100,12.548753
-11.132502,100,12.732759
-25.630731,100,12.909754
-628.685884,100,13.075756
-41.24473,100,13.252756
21.082257,100,13.429761
36.064215,100,13.605757
21.984919,100,13.787755
19.046334,100,13.962765
31.130166,100,14.139754
-6.483278,100,14.323754
-32.411737,100,14.494756
41.420651,100,14.67476
19.786312,100,14.842756
-53.751018,100,21.001752
30.289014,100,21.186757
27.989389,100,21.369756
-14.895358,100,21.557755
47.84256,100,21.749771
7.889667,100,21.932759
25.127081,100,22.111759
37.117828,100,22.283755
28.555274,100,22.456757
40.912955,100,22.639766
1.163223,100,22.815755
-13.942475,100,22.988757
19.055952,100,23.148756
-22.588301,100,23.326755
18.917343,100,23.502758
39.696324,100,23.677756
-55.367811,100,23.858755
16.559468,100,24.025756
29.948314,100,24.205757
24.601947,100,24.379761
47.927723,100,24.558755
52.594636,100,30.919753
32.53771,100,31.100755
23.500138,100,31.269758
39.519172,100,31.44576
34.80451,100,31.613756
-122.928158,100,31.796757
28.664594,100,31.971754
14.681796,100,32.159753
13.015791,100,32.336756
50.597477,100,32.50576
44.615595,100,32.690753
-4.157925,100,32.875757
63.725597,100,33.048755
24.989246,100,33.231759
20.845838,100,33.411757
32.135878,100,33.586755
22.66411,100,33.770757
27.309021,100,33.950754
-1461.281746,100,34.134754
52.020543,100,34.314765
39.09909,100,40.458761
22.457876,100,40.629755
-2425.595647,100,40.811757
77.147486,100,40.992757
71.875609,100,41.154755
-1.197839,100,41.337755
33.640751,100,41.513757
75.000306,100,41.688758
-454.445739,100,41.873757
49.056885,100,42.044756
19.307013,100,42.232762
11.227895,100,42.407757
47.317426,100,42.605757
-4.576752,100,42.800758
35.362089,100,42.977762
19.143249,100,43.148756
73.890884,100,43.327752
-41.919575,100,43.501755
78.48626,100,43.677756
90.0033,100,43.855757
64.020563,100,44.030756
-875.603684,100,50.073757
59.257838,100,50.247756
65.316747,100,50.425755
-3426.48141,100,50.597759
0.647453,100,50.782759
42.326148,100,50.966754
36.719172,100,51.13376
35.549732,100,51.314771
71.694931,100,51.489754
64.65736,100,51.685757
57.138107,100,51.863756
65.163628,100,52.04476
-8.748805,100,52.221756
-51.168638,100,52.387758
60.338331,100,52.565756
21.635283,100,52.744759
60.419274,100,52.976757
55.81325,100,53.18478
73.190443,100,53.374755
25.606643,100,53.549756
53.708266,100,59.489756
45.875919,100,59.666761
34.390264,100,59.837761
39.193283,100,60.025753
26.259639,100,60.262759
-70.781427,100,60.454755
-919.594396,100,60.637755
41.2574,100,60.830755
49.899936,100,61.025758
30.076632,100,61.191755
50.97119,100,61.365756
55.011125,100,61.540756
19.521816,100,61.717759
-3343.390537,100,61.895758
66.244598,100,62.060757
71.780788,100,62.232755
26.796463,100,62.408755
63.175241,100,62.58976
9.308078,100,62.763757
-209.659742,100,62.943758
42.76388,100,63.117758
-901.432202,100,69.078758
87.020704,100,69.257754
72.591796,100,69.435755
-54.704063,100,69.613755
88.470199,100,69.798756
66.927331,100,69.996755
-2591.893331,100,70.185755
55.547917,100,70.363755
-89.094594,100,70.542755
57.31613,100,70.719754
55.067435,100,70.892755
46.004685,100,71.056755
57.543155,100,71.299755
53.298191,100,71.480756
13.207744,100,71.667757
65.820208,100,71.835756
88.712459,100,72.010756
33.802704,100,72.18776
74.713235,100,72.368757
47.715723,100,72.561756
70.181771,100,78.424759
82.580783,100,78.602754
-8612.138471,100,78.779761
74.932922,100,78.949756
55.058067,100,79.135755
81.723646,100,79.301755
36.612795,100,79.478755
-5363.243249,100,79.659756
-280.07166,100,79.825754
75.858293,100,79.998756
49.134992,100,80.170761
39.209842,100,80.346754
69.683652,100,80.513754
65.30848,100,80.696759
68.299415,100,80.869758
68.901734,100,81.046755
-12.191323,100,81.224757
81.896381,100,81.397757
40.490206,100,81.590757
-294.864893,100,81.777764
24.452837,100,82.022754
-5715.005702,100,88.041755
63.228641,100,88.231761
62.837593,100,88.41976
71.142236,100,88.592757
29.599107,100,88.761755
80.400737,100,88.931754
47.121258,100,89.112761
50.079019,100,89.275757
53.734861,100,89.44476
58.52386,100,89.605763
88.677095,100,89.786757
50.10413,100,89.956755
73.205592,100,90.131763
52.523176,100,90.298758
36.874946,100,90.474755
55.081998,100,90.656769
78.240434,100,90.842755
52.508574,100,91.036756
44.450947,100,91.22176
81.414435,100,91.390757
42.645856,100,97.431785
48.629207,100,97.615756
93.309331,100,97.795753
86.411869,100,97.963754
58.892788,100,98.138756
35.659686,100,98.30976
58.196047,100,98.472756
77.561309,100,98.653757
46.134872,100,98.835756
70.209736,100,99.015756
90.64862,100,99.188755
56.220065,100,99.368756
-793.500054,100,99.54276
59.106414,100,99.72376
-56.625148,100,99.915754
65.096602,100,100.111765
61.796124,100,100.291758
59.590819,100,100.471757
69.025889,100,100.648754
67.055949,100,100.815754
82.177746,100,100.989767
65.751007,100,107.002758
