#{"t_start": 1778972391.2443416, "env_id": "None"}
r,l,t
12.61292,100,18.506337
-42.224095,100,18.688334
27.720574,100,18.879334
15.592792,100,19.085335
-88.614025,100,19.286338
12.627017,100,19.583336
33.627121,100,19.782337
33.881422,100,20.074338
30.065417,100,20.301341
2.063522,100,20.588336
-31.598067,100,20.827337
-43.211643,100,21.056337
-50.960561,100,21.264338
35.322928,100,21.468337
-20.105414,100,21.668336
-10.705087,100,21.867335
10.760462,100,22.054336
14.842119,100,22.240335
-5.625491,100,22.447338
16.898669,100,22.640336
-3.416289,100,29.236336
31.759108,100,29.438337
-2272.816697,100,29.627335
25.623833,100,29.821339
-2947.572301,100,30.001346
-12.564072,100,30.181334
6.060222,100,30.367343
-3.330942,100,30.693366
-33.921367,100,30.912335
-94.047784,100,31.132338
22.87119,100,31.355336
-410.884862,100,31.531338
40.032762,100,31.730335
10.199635,100,31.935336
4.144963,100,32.182336
51.324792,100,32.384335
17.654553,100,32.579337
21.561384,100,32.789335
41.021258,100,32.966335
-36.597465,100,33.153335
17.509929,100,39.58434
-12.209026,100,39.764335
29.378541,100,39.930335
-4688.577797,100,40.098334
31.691516,100,40.262334
48.911749,100,40.431334
-37.204288,100,40.587334
-8.096259,100,40.750337
34.630136,100,40.916333
6.649812,100,41.088336
-12.788653,100,41.26434
-16.056171,100,41.444341
43.729921,100,41.632336
43.928215,100,41.835339
30.357831,100,42.023334
39.804221,100,42.216335
26.168533,100,42.415336
19.848983,100,42.603341
9.451672,100,42.795334
-368.516268,100,42.996332
40.028711,100,43.170342
43.526467,100,50.147335
14.99992,100,50.48737
41.388893,100,50.720337
32.167493,100,51.058336
41.087384,100,51.284336
28.261593,100,51.504338
52.309499,100,51.733335
-3.00364,100,51.935337
31.26513,100,52.141335
13.0227,100,52.337336
12.517056,100,52.536337
-3400.950535,100,52.726335
61.98156,100,52.923335
-790.448756,100,53.128336
-1.790434,100,53.333335
19.931869,100,53.535338
12.972949,100,53.734338
58.271409,100,53.942335
30.165111,100,54.14534
12.08023,100,54.351335
42.370056,100,61.296948
-16.646605,100,61.472946
28.900777,100,61.645947
44.022268,100,61.837947
30.73863,100,62.033949
15.589526,100,62.222947
24.693663,100,62.41795
30.173205,100,62.62296
34.625845,100,62.897954
51.358878,100,63.205949
22.517477,100,63.428958
-132.79726,100,63.668946
53.829444,100,63.936947
23.860738,100,64.249948
81.94565,100,64.543948
-8.460653,100,64.772946
-166.636269,100,64.999944
32.448879,100,65.280948
51.668199,100,65.517948
11.414366,100,65.721946
87.234315,100,66.03795
41.656289,100,74.136947
72.278827,100,74.325946
79.41856,100,74.50095
65.52928,100,74.687947
40.329207,100,74.874951
103.557115,100,75.059947
27.409284,100,75.250949
58.475757,100,75.447948
62.888576,100,75.627946
68.991943,100,75.822944
21.029306,100,76.022947
60.755475,100,76.220947
52.382476,100,76.406948
59.243712,100,76.586946
117.082418,100,76.779948
27.794893,100,76.967947
-80.319413,100,77.162951
55.098596,100,77.354946
66.59281,100,77.572949
42.914832,100,77.811948
46.224281,100,85.878774
121.026509,100,86.081306
-165.359423,100,86.288307
82.279854,100,86.49664
-2639.270587,100,86.703709
101.8163,100,86.916062
98.841808,100,87.116184
87.702764,100,87.326696
107.46877,100,87.533972
-13286.116283,100,87.737555
57.512703,100,87.930515
72.624544,100,88.14127
38.507887,100,88.346619
101.771986,100,88.549747
107.618779,100,88.760483
78.591666,100,88.956944
62.284602,100,89.173766
100.580988,100,89.411108
120.273477,100,89.612025
52.924177,100,89.799322
91.983114,100,90.010559
-1229.847063,100,97.263599
90.746097,100,97.469789
81.360174,100,97.671259
-541.856644,100,97.862807
-160.59836,100,98.058495
-72.489094,100,98.252409
11.887612,100,98.452924
46.160718,100,98.6618
92.693541,100,98.859348
-70.081911,100,99.06189
86.707145,100,99.271447
85.571555,100,99.478237
88.243913,100,99.684096
102.184543,100,99.88863
71.792228,100,100.113183
-1655.637166,100,100.336889
-2070.738932,100,100.533123
130.587559,100,100.726957
-554.575888,100,100.926985
74.880755,100,101.134243
53.3495,100,108.551301
82.963424,100,108.783716
77.578558,100,109.006951
-1787.593857,100,109.22083
46.113009,100,109.429906
55.747803,100,109.644986
97.819669,100,109.850817
89.641632,100,110.050835
