#{"t_start": 1779049484.5172293, "env_id": "None"}
r,l,t
130.927004,100,4.072814
150.397297,100,4.254809
181.184018,100,4.437812
141.124161,100,4.620815
-1650.939905,100,4.794812
129.0351,100,4.996809
139.736905,100,5.184807
95.212082,100,5.379812
131.761083,100,5.558809
120.095996,100,5.731809
141.105473,100,5.907805
154.384984,100,6.086809
132.595833,100,6.25581
87.794448,100,6.432812
162.702067,100,6.67881
160.15633,100,6.879811
-142.330803,100,7.065808
148.694001,100,7.250808
131.611606,100,7.430808
-12699.576899,100,7.608809
-15.829279,100,13.631813
148.807848,100,13.803812
131.983658,100,13.984811
127.558752,100,14.15781
-18.569032,100,14.332817
135.917991,100,14.527825
-6530.117388,100,14.698808
156.1052,100,14.883809
142.716261,100,15.06287
152.423734,100,15.247816
140.720987,100,15.442809
171.394944,100,15.61781
83.97122,100,15.796814
145.597967,100,15.989807
170.711025,100,16.171813
160.015333,100,16.36381
121.831258,100,16.545807
138.476891,100,16.718807
120.695075,100,16.908811
80.582188,100,17.181812
121.357368,100,23.644806
157.795713,100,23.818808
145.941618,100,24.001809
-12698.353059,100,24.178813
150.711123,100,24.382809
149.01974,100,24.638808
183.528114,100,24.816808
159.694022,100,25.004809
187.467568,100,25.20381
182.350565,100,25.388811
171.695415,100,25.583807
195.778615,100,25.779806
174.253802,100,25.950813
170.272415,100,26.132813
154.117659,100,26.314813
178.037758,100,26.481808
159.33492,100,26.666809
178.629051,100,26.83481
142.173144,100,27.01182
143.916619,100,27.203809
204.781109,100,27.419809
134.596924,100,33.613809
194.803385,100,33.811814
183.09899,100,34.020811
176.28027,100,34.25481
196.892411,100,34.45181
210.675101,100,34.654813
155.947406,100,34.843813
184.128424,100,35.02581
199.7093,100,35.205809
154.014537,100,35.364811
166.18522,100,35.541812
139.762182,100,35.72281
162.984376,100,35.892815
160.006196,100,36.070814
-4068.989135,100,36.244808
118.714779,100,36.423813
187.650581,100,36.60181
-3292.851689,100,36.79581
130.782242,100,36.986806
162.796599,100,37.181813
192.966556,100,43.250808
159.960946,100,43.430809
199.522762,100,43.59781
164.650431,100,43.77681
177.916693,100,43.943807
177.054663,100,44.114815
214.136336,100,44.280809
203.106249,100,44.452817
-352.013716,100,44.637811
114.722556,100,44.810806
-804.332671,100,44.981807
179.126206,100,45.14481
195.356523,100,45.340805
128.424028,100,45.518813
175.890466,100,45.699809
171.456493,100,45.878808
186.601928,100,46.073816
175.857132,100,46.252815
-12679.900016,100,46.435809
181.470467,100,46.611814
185.390878,100,46.801809
181.25631,100,52.940811
158.710799,100,53.115812
159.815811,100,53.296813
133.456293,100,53.473808
