#{"t_start": 1779059402.0117154, "env_id": "None"}
r,l,t
180.871869,100,2.20663
148.886334,100,2.393627
164.145743,100,2.590631
159.018963,100,2.800639
139.982101,100,2.98763
154.871803,100,3.190631
89.002757,100,3.395631
158.555066,100,3.607631
-5690.564101,100,3.816631
149.684834,100,4.01763
178.012322,100,4.220632
164.295642,100,4.409628
160.912403,100,4.605628
180.77927,100,4.79063
194.280757,100,4.97663
170.098669,100,5.163629
2.988123,100,5.34563
163.132622,100,5.52963
173.524354,100,5.724633
119.981201,100,5.918629
170.715604,100,12.662629
164.275741,100,12.861627
-2536.396198,100,13.057629
161.454489,100,13.279633
202.128293,100,13.487632
172.756289,100,13.681628
-1719.788836,100,13.867626
-9041.790144,100,14.055631
166.884752,100,14.251631
179.39923,100,14.445629
191.049623,100,14.636632
172.818449,100,14.824631
165.759536,100,15.02063
159.489383,100,15.20863
145.347367,100,15.397635
175.770955,100,15.59663
157.529984,100,15.78563
172.433146,100,16.008628
171.600781,100,16.207629
-2679.443036,100,16.400629
181.021682,100,23.256629
190.904215,100,23.44263
-4488.998787,100,23.620629
-92.085718,100,23.81563
177.067041,100,24.007629
-455.037296,100,24.197631
171.610234,100,24.377629
182.373605,100,24.580631
161.363736,100,24.781631
-1032.021533,100,24.971634
100.698875,100,25.163632
170.638455,100,25.360631
156.321448,100,25.577634
131.753376,100,25.811629
166.337378,100,26.013629
-292.993647,100,26.208634
187.986304,100,26.400634
175.002737,100,26.598633
155.153289,100,26.798631
154.823132,100,27.007628
148.496186,100,27.212631
181.754219,100,34.496634
122.963037,100,34.694629
179.577346,100,34.895633
-3433.6128,100,35.090629
186.614818,100,35.31663
-329.532127,100,35.520629
160.454949,100,35.710635
165.930403,100,35.900631
173.189519,100,36.114629
186.215706,100,36.298632
165.092399,100,36.488628
166.902817,100,36.689629
169.784567,100,36.891631
199.200395,100,37.074628
-1111.628006,100,37.302637
-17437.678064,100,37.518629
196.319068,100,37.703627
173.925716,100,37.887628
183.535352,100,38.055631
170.866106,100,38.23363
-261.488851,100,44.35463
-341.495313,100,44.603629
-8238.418499,100,44.795631
179.416166,100,44.971629
174.731894,100,45.145631
184.671106,100,45.323628
177.885029,100,45.492629
-234.290199,100,45.676629
164.322092,100,45.869627
188.702541,100,46.048628
191.24645,100,46.231634
150.128528,100,46.393628
161.315558,100,46.566632
161.567001,100,46.755629
-1784.884303,100,46.92863
176.876759,100,47.118628
19.11859,100,47.286633
159.344906,100,47.46863
197.973501,100,47.643638
200.323928,100,47.826629
153.322314,100,48.033647
180.60813,100,54.264632
182.999121,100,54.443626
170.242801,100,54.62363
194.720058,100,54.80263
190.946264,100,54.999629
186.00597,100,55.303634
103.341931,100,55.578629
187.489813,100,55.797631
191.952777,100,56.029629
212.772959,100,56.199629
200.921435,100,56.40463
104.356197,100,56.619631
189.171565,100,56.81763
195.765666,100,57.042629
190.658318,100,57.256633
-149.813074,100,57.482634
162.559112,100,57.694629
178.226375,100,57.891629
191.263766,100,58.078628
195.6483,100,58.269633
185.217725,100,65.232633
161.485632,100,65.423631
195.664062,100,65.630629
179.443154,100,65.98163
197.718597,100,66.276634
159.055475,100,66.516627
195.470885,100,66.706628
219.073796,100,66.89463
219.946531,100,67.075629
228.13648,100,67.261629
-5594.148343,100,67.455629
204.040572,100,67.705643
200.203265,100,67.980637
-98.292241,100,68.180629
74.385246,100,68.357632
216.022257,100,68.538638
216.886166,100,68.735629
197.491676,100,68.991629
205.461259,100,69.178629
188.540632,100,69.369631
208.028009,100,69.553625
203.613655,100,76.027627
197.044513,100,76.210633
178.612418,100,76.385633
221.290526,100,76.562631
190.569983,100,76.737628
239.650305,100,76.920628
173.599422,100,77.102632
214.071554,100,77.283631
192.731577,100,77.471628
217.04115,100,77.651628
125.052541,100,77.831629
155.412053,100,78.041652
97.917976,100,78.254637
194.62597,100,78.44763
211.716741,100,78.636631
204.419371,100,78.830629
214.111797,100,79.012628
-16818.081139,100,79.208632
215.516716,100,79.383629
183.422291,100,79.563628
190.579806,100,85.86763
219.849229,100,86.048632
198.541583,100,86.24363
-5216.877811,100,86.422634
196.402905,100,86.617629
189.871788,100,86.805634
186.65327,100,86.989642
181.231203,100,87.165633
-3394.817322,100,87.350629
194.918502,100,87.524662
191.583938,100,87.703635
195.50108,100,87.887632
-14286.746251,100,88.067628
-1639.866291,100,88.258629
201.636952,100,88.447627
180.197777,100,88.618635
199.644208,100,88.807631
-620.847736,100,88.981632
185.642556,100,89.153634
196.663486,100,89.333628
203.369747,100,89.511638
230.015872,100,95.618629
185.309907,100,95.798627
204.527619,100,95.975629
194.584374,100,96.198628
186.376519,100,96.440629
189.335321,100,96.65863
172.052967,100,96.89663
-5.995533,100,97.139628
198.083662,100,97.351634
181.718497,100,97.567633
206.136738,100,97.770628
177.323398,100,97.972629
200.57842,100,98.17763
191.258688,100,98.530634
205.12458,100,98.79863
194.066357,100,99.044629
173.490468,100,99.24163
183.688143,100,99.450631
219.661226,100,99.651629
236.946014,100,99.840629
187.739296,100,106.801631
189.166106,100,107.028629
190.320764,100,107.22063
188.283132,100,107.422632
-1731.000574,100,107.609626
203.352115,100,107.803627
179.400703,100,107.994631
176.066775,100,108.18863
200.075615,100,108.404629
189.289894,100,108.604627
200.700785,100,108.800629
-2994.402796,100,108.989633
193.895841,100,109.243636
223.420364,100,109.500633
173.200362,100,109.80863
-395.223605,100,110.129631
198.835637,100,110.432629
182.657019,100,110.734632
-7438.545452,100,111.045629
206.14795,100,111.298632
169.900289,100,111.55063
176.406077,100,120.03163
186.505779,100,120.272631
181.310615,100,120.49463
201.780331,100,120.704628
-227.614508,100,120.902634
179.776608,100,121.116626
-1019.886433,100,121.323629
198.844401,100,121.525628
-1755.124393,100,121.71963
185.272557,100,121.921629
201.768047,100,122.10963
-1016.97312,100,122.299631
205.906365,100,122.479631
184.891149,100,122.69663
201.523112,100,122.899631
182.426,100,123.090631
-1449.790675,100,123.29864
184.767248,100,123.496631
83.166958,100,123.700629
190.836639,100,123.896631
-1180.546013,100,132.865631
181.870679,100,133.06463
194.957096,100,133.254634
216.866614,100,133.451631
208.154889,100,133.649628
146.703915,100,133.855629
183.288875,100,134.04763
190.634976,100,134.249629
-2187.942564,100,134.442627
174.201632,100,134.63963
209.261206,100,134.840632
167.548152,100,135.028627
192.146883,100,135.209628
195.823211,100,135.397634
205.138254,100,135.58063
-1158.181622,100,135.78763
211.620113,100,135.980631
183.22041,100,136.176631
174.050128,100,136.36363
183.039223,100,136.55563
167.450737,100,136.782633
195.848269,100,143.662627
206.812883,100,143.84863
192.753312,100,144.03463
-39.810953,100,144.227634
162.017594,100,144.431641
-4268.769935,100,144.628628
203.416928,100,144.824632
183.993984,100,145.032629
-4046.166542,100,145.23663
-1724.576843,100,145.43863
189.084139,100,145.65263
181.028689,100,145.847631
190.583936,100,146.039635
204.746175,100,146.252629
183.432409,100,146.472637
-4036.829117,100,146.81464
202.2676,100,147.030632
230.992647,100,147.240631
221.584811,100,147.44663
208.198382,100,147.636632
214.494013,100,156.471629
208.73225,100,156.688636
163.830887,100,156.91263
173.8119,100,157.14963
191.017165,100,157.359631
226.905577,100,157.569628
200.445485,100,157.777631
179.560084,100,157.993628
217.35523,100,158.20263
204.973039,100,158.417634
186.181025,100,158.64463
221.40297,100,158.851629
184.681101,100,159.072657
215.966355,100,159.294631
189.243912,100,159.51363
181.702984,100,159.719628
191.504917,100,159.933631
197.884284,100,160.143628
174.06856,100,160.360631
221.806045,100,160.58363
201.046408,100,160.804629
213.388615,100,169.548628
190.406334,100,169.810629
173.071197,100,170.116634
203.454527,100,170.486641
184.073221,100,170.752632
231.752183,100,171.050632
210.411263,100,171.367633
190.9219,100,171.615631
178.96023,100,171.85263
197.193648,100,172.065631
214.26939,100,172.291631
211.095103,100,172.494631
219.469256,100,172.693629
207.585149,100,172.891629
196.84238,100,173.137629
222.463471,100,173.352629
205.970495,100,173.563631
254.210299,100,173.773632
212.882009,100,173.975631
174.06813,100,174.164629
198.104233,100,181.118628
200.721828,100,181.442663
214.217844,100,181.69063
197.662178,100,181.926631
-1092.289671,100,182.125633
209.031563,100,182.341632
151.166476,100,182.543628
216.801289,100,182.742631
211.294757,100,182.927629
210.721853,100,183.112629
184.603768,100,183.310628
199.247089,100,183.49463
191.014954,100,183.677631
-4942.513672,100,183.880633
209.103149,100,184.074628
226.041528,100,184.269631
164.668878,100,184.457632
-4620.665367,100,184.651629
220.34797,100,184.849629
205.290769,100,185.042629
208.747794,100,185.242628
233.912556,100,192.828629
206.148284,100,193.066633
229.157249,100,193.269629
221.438059,100,193.48663
219.343156,100,193.717634
195.527017,100,193.942637
-1241.477551,100,194.186632
217.055971,100,194.439632
225.249237,100,194.692631
224.259731,100,194.92363
196.97322,100,195.138628
221.864941,100,195.403631
200.617702,100,195.59963
199.968431,100,195.80563
211.735417,100,196.043629
206.261607,100,196.267629
210.620547,100,196.48563
212.024115,100,196.699631
211.829676,100,196.915628
231.70242,100,197.115627
161.434461,100,204.846629
176.383756,100,205.044631
188.859626,100,205.25663
220.332851,100,205.461634
189.974349,100,205.66963
-4905.292922,100,205.868629
190.409122,100,206.046628
190.713483,100,206.239628
181.821945,100,206.438629
193.243924,100,206.625643
195.97956,100,206.819633
209.06914,100,207.017631
-5210.48845,100,207.220631
167.925871,100,207.40763
184.502382,100,207.584629
191.124929,100,207.782629
205.674945,100,207.977629
195.905714,100,208.186635
-4688.621186,100,208.38263
191.905436,100,208.571631
194.67986,100,208.784631
154.294289,100,217.227631
201.376116,100,217.523635
160.018518,100,217.844641
197.722893,100,218.138629
178.128128,100,218.56901
