#{"t_start": 1779063523.7484255, "env_id": "None"}
r,l,t
176.123086,100,8.23889
161.898435,100,8.42089
172.682744,100,8.607893
148.369604,100,8.804891
136.118065,100,9.006891
177.290983,100,9.202886
158.114308,100,9.391891
117.638655,100,9.56389
148.860717,100,9.74789
-968.082377,100,9.92289
152.982064,100,10.103888
150.165611,100,10.271894
163.002892,100,10.437894
180.481187,100,10.606889
180.287612,100,10.78289
172.216847,100,10.957889
133.245826,100,11.137893
139.748725,100,11.31189
-3952.231689,100,11.497886
180.543344,100,11.675891
158.320539,100,17.81689
161.974852,100,18.008893
153.940187,100,18.197896
199.993295,100,18.399902
173.441378,100,18.572895
177.540074,100,18.750889
164.851382,100,18.975893
159.565063,100,19.153898
186.968299,100,19.36589
-16733.066672,100,19.548898
187.873377,100,19.728892
164.277019,100,19.907892
175.774513,100,20.078891
177.009638,100,20.257899
-18.203123,100,20.431889
175.044238,100,20.618888
77.22786,100,20.80689
133.667374,100,20.982894
177.985813,100,21.16289
151.322569,100,21.339889
178.594521,100,27.459887
177.69833,100,27.652886
165.33764,100,27.82289
195.935672,100,27.998893
-15608.780959,100,28.169889
158.900864,100,28.345896
183.12182,100,28.52089
174.031261,100,28.697891
172.074118,100,28.884891
-641.326414,100,29.053892
197.261873,100,29.24189
-1596.478076,100,29.432888
176.587597,100,29.60889
148.858703,100,29.78889
165.638633,100,29.963895
181.992307,100,30.148891
160.81706,100,30.331892
189.461384,100,30.512892
138.141706,100,30.69689
182.333976,100,30.888886
196.226577,100,31.066892
174.762094,100,37.227889
-3128.501248,100,37.40689
168.948435,100,37.58789
200.301486,100,37.776892
186.447901,100,37.959889
191.244498,100,38.136889
177.95086,100,38.314888
183.913857,100,38.49689
194.239004,100,38.692891
172.723236,100,38.88589
179.081511,100,39.157918
195.209374,100,39.338889
126.539456,100,39.612892
201.516567,100,39.789891
190.930248,100,39.977889
171.814323,100,40.160892
178.988019,100,40.337897
168.472507,100,40.579891
191.384237,100,40.772897
164.610507,100,40.959889
169.238752,100,47.099892
159.843644,100,47.283891
81.775053,100,47.47389
164.065621,100,47.646894
180.169933,100,47.840896
-86.254753,100,48.04189
181.0449,100,48.224891
203.465208,100,48.414891
175.928508,100,48.598888
169.874063,100,48.775894
188.889167,100,48.95489
169.089613,100,49.133889
178.217723,100,49.30589
163.491008,100,49.490889
158.389427,100,49.670892
174.560183,100,49.859891
141.603214,100,50.040888
182.585555,100,50.213891
195.337527,100,50.403894
171.11497,100,50.65989
-4645.220646,100,50.832898
181.246923,100,56.84589
176.382077,100,57.027901
183.967772,100,57.22789
165.999942,100,57.405891
-300.307876,100,57.593889
169.041815,100,57.777898
-1005.546728,100,57.963894
172.56042,100,58.142887
192.121743,100,58.314894
-6621.260851,100,58.494889
194.48962,100,58.682893
189.759672,100,58.876889
132.437322,100,59.051891
185.910611,100,59.235892
173.7206,100,59.414889
201.044198,100,59.604889
180.359798,100,59.791889
188.29473,100,59.960915
164.795527,100,60.137888
155.49899,100,60.312888
173.20764,100,66.451891
126.945292,100,66.650887
134.607741,100,66.825894
186.399947,100,67.012891
161.7424,100,67.188889
189.087947,100,67.36389
166.354339,100,67.543891
176.747234,100,67.730894
188.353154,100,67.91789
-1035.129301,100,68.105889
183.013752,100,68.28389
196.384058,100,68.462889
199.202452,100,68.656896
186.474237,100,68.852891
171.511493,100,69.034896
184.583957,100,69.227891
183.144629,100,69.411891
185.687912,100,69.58389
169.888808,100,69.765887
200.404251,100,69.951895
172.765535,100,70.131899
206.547747,100,76.179894
217.844336,100,76.35489
196.504311,100,76.534892
164.073667,100,76.714892
196.252432,100,76.901893
189.996138,100,77.09389
