#{"t_start": 1779063526.7604742, "env_id": "None"}
r,l,t
177.945487,100,5.226841
156.415251,100,5.408841
163.872709,100,5.595844
-664.249585,100,5.792842
149.898883,100,5.994842
147.353885,100,6.190837
-291.987307,100,6.379842
149.465827,100,6.551841
158.346329,100,6.735841
-216.346033,100,6.910841
191.625829,100,7.091839
145.229809,100,7.259845
113.024331,100,7.425845
166.528222,100,7.594841
192.857469,100,7.770841
-16732.167335,100,7.94584
133.353027,100,8.125844
127.5604,100,8.299842
168.827154,100,8.485838
114.520348,100,8.663842
151.480088,100,14.804841
156.60032,100,14.996845
174.677061,100,15.185847
184.408562,100,15.387853
145.95962,100,15.561845
129.578111,100,15.739841
184.56882,100,15.964846
172.544018,100,16.141849
162.377902,100,16.353842
149.01767,100,16.536849
169.787914,100,16.716843
163.71133,100,16.895843
166.984619,100,17.066843
173.789284,100,17.24585
176.08874,100,17.41984
154.46604,100,17.606839
170.234012,100,17.794842
181.538576,100,17.970845
-3547.869379,100,18.150841
80.344766,100,18.327841
180.187234,100,24.447839
157.004256,100,24.640837
181.990436,100,24.810841
-1025.049131,100,24.986844
136.409397,100,25.15784
171.956632,100,25.333847
165.44839,100,25.508841
152.089754,100,25.685842
144.374916,100,25.872842
188.273936,100,26.041843
163.070202,100,26.229841
174.759657,100,26.42084
180.037462,100,26.596841
191.591959,100,26.777846
180.695596,100,26.951846
121.277952,100,27.136842
170.494062,100,27.319843
196.646952,100,27.500843
160.652815,100,27.684841
188.92463,100,27.876838
-1657.033311,100,28.054843
171.360669,100,34.21584
165.960321,100,34.394841
130.190653,100,34.575841
179.695912,100,34.764843
158.335002,100,34.947841
194.465427,100,35.12484
204.982701,100,35.302839
152.968362,100,35.484841
184.04848,100,35.680842
190.809384,100,35.873841
173.144645,100,36.145869
162.362009,100,36.32684
194.427824,100,36.600843
153.706488,100,36.777842
192.60364,100,36.96584
167.454867,100,37.148843
166.618539,100,37.326844
170.578007,100,37.567843
-1019.901182,100,37.760848
161.185019,100,37.947841
-3.455089,100,44.088842
192.009621,100,44.271842
126.561181,100,44.461841
146.806337,100,44.634845
180.448702,100,44.828847
197.051868,100,45.029842
187.6065,100,45.212843
190.563704,100,45.402842
184.171383,100,45.58684
213.50876,100,45.763845
181.184224,100,45.942842
154.011246,100,46.12184
181.64375,100,46.293842
-1029.238399,100,46.47884
-351.531971,100,46.658843
193.233005,100,46.847842
171.253291,100,47.02884
-1127.800532,100,47.201842
190.968113,100,47.391846
161.488728,100,47.647841
187.179988,100,47.82085
194.656708,100,53.833841
180.596193,100,54.015853
180.285721,100,54.215842
188.258949,100,54.393842
199.302005,100,54.581841
182.297875,100,54.765849
198.398861,100,54.951846
211.621888,100,55.130838
177.973589,100,55.302845
183.750452,100,55.48284
170.383184,100,55.670844
173.107293,100,55.864841
181.635587,100,56.038842
171.809134,100,56.223843
168.724081,100,56.40284
170.445106,100,56.593841
174.475617,100,56.779841
165.864664,100,56.948867
184.775293,100,57.125839
178.402625,100,57.300839
181.405036,100,63.439843
