#{"t_start": 1779046298.0227518, "env_id": "None"}
r,l,t
-1367.758429,100,13.375318
-13.188232,100,13.559317
-33.530827,100,13.762336
-13.259543,100,13.976321
-12.762452,100,14.146315
-904.201912,100,14.327316
24.814961,100,14.499314
-34.101935,100,14.667316
-15.579913,100,14.839314
-1.211575,100,15.018318
-12.489349,100,15.190337
-2.341092,100,15.366317
-31.284164,100,15.542318
-24.836041,100,15.718326
-25.578341,100,15.898315
-27.269913,100,16.075324
-10.064386,100,16.252321
22.127121,100,16.433318
-35.555961,100,16.598321
-82.208405,100,16.778317
15.321021,100,22.992322
-21.406436,100,23.164322
30.279256,100,23.351316
-2693.299717,100,23.529324
1.663141,100,23.706317
-26.577591,100,23.925317
-323.822516,100,24.137319
-1764.576392,100,24.324318
-31.249214,100,24.494318
-13.293523,100,24.665321
-20.585335,100,24.840317
-13.066489,100,25.017321
35.417426,100,25.198322
20.095547,100,25.377318
26.573812,100,25.547315
37.379256,100,25.722317
-9.408256,100,25.901322
-9.121436,100,26.073316
-0.696633,100,26.248317
17.63325,100,26.418316
-27.913752,100,32.655316
45.526409,100,32.823316
28.911594,100,32.999321
11.682975,100,33.164317
40.340434,100,33.344316
29.629781,100,33.528319
1.341634,100,33.711318
45.181876,100,33.890318
13.64419,100,34.070318
-586.489612,100,34.249316
48.212241,100,34.424318
-10.420295,100,34.594316
35.168352,100,34.772313
1.507621,100,34.944318
-827.600671,100,35.115316
16.970544,100,35.293321
25.314768,100,35.465321
17.126247,100,35.639315
36.702815,100,35.821314
40.430122,100,36.017317
31.850315,100,36.214319
12.48725,100,42.098317
55.253787,100,42.336319
36.366351,100,42.522316
42.579125,100,42.698317
12.537828,100,42.878316
35.297792,100,43.061318
-203.490606,100,43.24032
42.999838,100,43.438315
51.730359,100,43.614323
29.111613,100,43.796324
5.33329,100,43.98932
45.710766,100,44.164329
-2376.402727,100,44.336324
70.152726,100,44.50332
20.065111,100,44.691321
-1508.573832,100,44.871314
84.26714,100,45.045318
3.13325,100,45.228318
36.645382,100,45.400318
-21.996244,100,45.571317
-230.114878,100,51.626321
47.631292,100,51.812317
31.452285,100,51.989318
52.803854,100,52.172317
52.505721,100,52.361321
47.757561,100,52.558317
17.731019,100,52.746319
-490.256549,100,52.926322
-4763.060995,100,53.105315
85.303436,100,53.279321
44.256029,100,53.456321
24.891019,100,53.635318
-1670.302004,100,53.871323
-221.069358,100,54.046315
18.407871,100,54.220323
29.695231,100,54.394315
-70.225617,100,54.571322
51.965025,100,54.751323
45.088576,100,54.928328
42.366227,100,55.096318
55.176795,100,55.277315
44.451592,100,61.263318
33.707782,100,61.45134
-809.697628,100,61.650328
56.464139,100,61.839317
-2416.3905,100,62.02632
51.556794,100,62.202318
58.667931,100,62.379318
55.932,100,62.557317
-63.259162,100,62.732318
32.189389,100,62.916322
40.438089,100,63.085315
-196.968424,100,63.267316
47.176973,100,63.446318
66.977933,100,63.616316
-240.858234,100,63.803318
84.219583,100,63.968315
54.582038,100,64.136318
-631.82742,100,64.327322
46.504569,100,64.502322
67.41494,100,64.680319
39.330214,100,70.830321
73.973283,100,71.018321
60.803389,100,71.214317
77.023719,100,71.375321
71.640695,100,71.554321
36.355851,100,71.732316
-16.762795,100,71.906316
31.261951,100,72.06932
63.78645,100,72.251316
70.729903,100,72.424314
-410.62286,100,72.61332
69.103415,100,72.799315
44.158005,100,72.974318
60.034393,100,73.149317
90.580424,100,73.348319
114.950946,100,73.526319
3.660763,100,73.723318
15.2438,100,73.902317
91.875661,100,74.074314
70.780846,100,74.25032
63.652871,100,74.436321
81.349593,100,80.641315
-649.722728,100,80.834316
79.140742,100,81.008316
38.535365,100,81.177316
67.443274,100,81.355318
55.053417,100,81.534323
47.1147,100,81.725318
74.258981,100,81.897321
-2694.275245,100,82.067316
53.002662,100,82.249316
63.889032,100,82.426414
-598.483071,100,82.619322
123.37632,100,82.817321
71.102168,100,82.994319
93.19414,100,83.154322
79.704621,100,83.332318
98.078904,100,83.504322
81.564856,100,83.692322
83.823098,100,83.915316
50.312241,100,84.083323
-213.632143,100,90.079317
97.448371,100,90.263318
-545.863855,100,90.437324
77.633323,100,90.595321
92.86551,100,90.776317
9.53096,100,90.956317
-2883.022802,100,91.148317
33.733501,100,91.335315
107.053551,100,91.51332
104.994747,100,91.711325
73.598888,100,91.903318
115.983114,100,92.079316
77.413519,100,92.252316
51.219907,100,92.433318
75.356153,100,92.595314
101.582413,100,92.774314
65.832755,100,92.956317
49.985655,100,93.142322
116.49883,100,93.31432
90.1033,100,93.497319
91.221274,100,93.666317
-5384.53767,100,99.721314
83.707369,100,99.905322
107.42434,100,100.070313
-25.852638,100,100.24932
80.3382,100,100.420324
79.47161,100,100.604328
89.386011,100,100.811314
63.781819,100,100.991323
80.739952,100,101.168321
87.920025,100,101.353321
36.41859,100,101.514317
101.650584,100,101.688327
76.629408,100,101.862322
62.076637,100,102.040318
55.116828,100,102.222313
-2990.820567,100,102.398317
102.949161,100,102.574318
-3.27717,100,102.751316
92.563092,100,102.935316
98.582654,100,103.12132
73.183593,100,109.236318
-104.581483,100,109.415318
60.386888,100,109.591316
100.065599,100,109.765318
77.836459,100,109.947324
114.13611,100,110.120316
89.229477,100,110.298318
122.122595,100,110.471318
96.664357,100,110.644328
120.342467,100,110.824315
90.924678,100,110.999324
92.811099,100,111.167318
-37.307021,100,111.348316
97.814778,100,111.521321
69.951737,100,111.701316
85.95978,100,111.874315
109.765342,100,112.048322
-579.34528,100,112.229318
-1186.835647,100,112.412322
53.990662,100,112.606317
61.88712,100,112.799322
115.359646,100,118.909321
-12.377636,100,119.086321
63.411165,100,119.253319
141.76079,100,119.427316
87.48879,100,119.600317
109.343212,100,119.780318
-51.416017,100,119.954316
104.057086,100,120.125317
-612.88642,100,120.29532
54.094309,100,120.473321
70.968427,100,120.659323
112.270704,100,120.842315
58.49436,100,121.016314
84.843372,100,121.188313
49.260182,100,121.373318
43.544266,100,121.566318
71.924459,100,121.761317
62.878545,100,121.938317
132.509396,100,122.125317
124.370434,100,122.308316
84.452465,100,128.386321
102.17017,100,128.564314
-1739.280492,100,128.798318
84.441787,100,128.975314
132.588043,100,129.151321
59.182493,100,129.330318
97.682636,100,129.499316
-536.33355,100,129.673321
89.742968,100,129.844321
-1965.703783,100,130.026316
111.825118,100,130.202315
132.932691,100,130.373316
137.525098,100,130.562316
140.075803,100,130.749319
104.622534,100,130.928321
78.816988,100,131.119323
-282.127396,100,131.301316
9.221377,100,131.475326
109.81824,100,131.649317
-2218.185816,100,131.817321
111.76245,100,131.990314
119.778768,100,138.00132
83.189728,100,138.191317
88.627822,100,138.364321
98.186392,100,138.541316
84.641149,100,138.715317
98.554689,100,138.896323
129.305887,100,139.073314
-80.783736,100,139.312321
106.467854,100,139.480319
107.08139,100,139.655317
-3187.534427,100,139.836315
-548.500357,100,140.018321
35.375396,100,140.180316
7.288689,100,140.35732
127.160385,100,140.537317
67.350308,100,140.716318
97.887871,100,140.891316
93.43946,100,141.070322
103.446428,100,141.245315
113.784981,100,141.421318
111.625922,100,147.652321
94.441273,100,147.829318
95.330118,100,148.004317
99.617644,100,148.173316
-3614.734964,100,148.358315
97.728434,100,148.536318
-586.671369,100,148.704317
-821.825469,100,148.882321
-1801.461536,100,149.059319
3.167319,100,149.231321
-1774.880879,100,149.408324
80.237231,100,149.584316
119.197597,100,149.766317
98.467226,100,149.944317
125.053192,100,150.120321
84.586906,100,150.284321
95.935468,100,150.465316
124.819241,100,150.648319
113.687325,100,150.886321
-722.392723,100,151.053322
0.643484,100,151.244323
86.886924,100,157.429319
-117.249474,100,157.610316
56.544545,100,157.807328
88.977032,100,157.977315
109.075709,100,158.155319
92.536606,100,158.325318
98.35538,100,158.499317
98.768828,100,158.675321
92.891414,100,158.849314
79.517444,100,159.021316
81.323763,100,159.198321
4.470354,100,159.383316
100.770199,100,159.556318
120.152971,100,159.739317
90.708233,100,159.911349
-538.78966,100,160.082321
119.591099,100,160.269322
115.058913,100,160.456315
80.017637,100,160.644317
-91.729681,100,160.840318
89.472106,100,166.768317
88.307792,100,166.947324
62.904844,100,167.123321
129.993489,100,167.303315
48.410191,100,167.471316
74.441149,100,167.658315
31.351462,100,167.849319
104.922376,100,168.034317
115.589291,100,168.231318
93.033029,100,168.412322
77.020904,100,168.579321
94.953836,100,168.76132
70.593721,100,168.931316
81.056486,100,169.107315
113.348106,100,169.290317
85.672343,100,169.465321
60.61794,100,169.647318
85.806811,100,169.833321
-1924.133649,100,170.002318
95.604177,100,170.188316
115.804704,100,170.367321
98.65235,100,176.356318
131.02565,100,176.535318
53.927311,100,176.729314
121.392556,100,176.899322
126.517764,100,177.092315
117.031931,100,177.291314
32.798065,100,177.472318
79.645159,100,177.64532
108.388061,100,177.821318
109.79391,100,177.990317
-519.836594,100,178.162316
114.342402,100,178.332317
117.114132,100,178.510318
99.702533,100,178.685317
138.40395,100,178.861321
77.715814,100,179.042321
143.200899,100,179.210326
102.717504,100,179.388316
81.731173,100,179.549316
93.548839,100,179.730318
105.061057,100,185.738318
128.889045,100,185.920316
98.931733,100,186.10232
13.4019,100,186.307322
93.272179,100,186.501322
-149.236805,100,186.672319
107.766058,100,186.851316
115.844149,100,187.024322
88.904638,100,187.195318
-2212.598244,100,187.374322
130.681922,100,187.549316
-182.806909,100,187.721318
51.058115,100,187.899317
130.356551,100,188.070315
110.550403,100,188.244318
-1764.168672,100,188.419317
111.840504,100,188.589321
122.647499,100,188.767321
-24.173834,100,188.945319
114.244726,100,189.118325
127.187436,100,189.309318
109.818193,100,195.512317
90.748354,100,195.690314
-540.952609,100,195.871322
-2970.197283,100,196.045321
-544.47349,100,196.223317
135.612387,100,196.402316
142.705935,100,196.570316
96.924314,100,196.746322
61.396289,100,196.928314
110.502667,100,197.102321
103.436735,100,197.284317
112.658069,100,197.447318
106.40012,100,197.63132
107.091034,100,197.824317
36.320927,100,198.01832
71.30193,100,198.212321
136.872539,100,198.395316
59.094636,100,198.584318
120.841932,100,198.759317
88.181523,100,198.939316
63.871704,100,204.946317
89.361057,100,205.113317
70.477886,100,205.291316
94.213451,100,205.471321
75.76225,100,205.635314
-8275.319995,100,205.819315
125.809346,100,205.993317
-3339.618374,100,206.175318
27.654286,100,206.360322
75.91023,100,206.524318
96.916434,100,206.699317
118.00973,100,206.882318
88.477103,100,207.082322
97.437934,100,207.27732
97.170217,100,207.454316
-1762.537747,100,207.626314
127.402293,100,207.794324
126.199526,100,207.972316
86.589451,100,208.151347
85.702148,100,208.326317
118.624982,100,208.504327
-554.508654,100,214.516315
-1509.588074,100,214.692323
68.871033,100,214.873321
78.585736,100,215.064314
109.908173,100,215.247315
-3924.285129,100,215.425321
-2254.323223,100,215.671319
78.136696,100,215.864317
85.935672,100,216.055317
86.711034,100,216.252322
88.256105,100,216.444322
-2096.476844,100,216.616313
89.297091,100,216.786329
103.00777,100,216.960321
-2642.761968,100,217.143317
91.717186,100,217.314316
96.94384,100,217.497325
97.745149,100,217.667316
96.066798,100,217.837318
-1293.528674,100,218.020317
18.569904,100,224.049322
86.410042,100,224.234315
31.865626,100,224.408315
61.202862,100,224.577314
98.649535,100,224.750319
96.652996,100,224.930315
90.78768,100,225.108318
92.224678,100,225.292314
67.872698,100,225.462318
91.574669,100,225.633319
89.532742,100,225.807316
38.932047,100,225.980317
104.35623,100,226.236316
82.912528,100,226.410321
81.924369,100,226.589317
118.081922,100,226.773321
27.927887,100,226.948316
-2161.052147,100,227.124317
84.363969,100,227.295321
37.863186,100,227.477316
87.818596,100,227.658319
-305.132513,100,233.675322
100.474687,100,233.85032
123.339122,100,234.032317
-730.021539,100,234.205318
143.202909,100,234.379317
87.696525,100,234.544321
71.703838,100,234.725314
116.804215,100,234.898318
118.11399,100,235.071317
129.139254,100,235.251317
99.723468,100,235.421329
112.963165,100,235.596318
-12.577793,100,235.760321
-1758.326023,100,235.934318
130.652658,100,236.107318
85.480184,100,236.287318
-1289.991791,100,236.461318
109.226548,100,236.642323
128.425812,100,236.905319
-517.138501,100,237.089317
146.083948,100,243.046316
110.736422,100,243.211317
118.496047,100,243.391318
-65.72982,100,243.563316
129.961103,100,243.74632
76.798427,100,243.919319
111.576518,100,244.094315
101.068788,100,244.281318
44.280176,100,244.461321
71.855256,100,244.636319
63.839796,100,244.807315
120.040358,100,244.975319
4.385468,100,245.150323
86.109459,100,245.332316
-150.363284,100,245.504319
75.128305,100,245.678316
126.047212,100,245.862322
15.727627,100,246.055328
119.966292,100,246.249327
83.074964,100,246.441315
-62.829934,100,246.617318
115.770507,100,252.661313
116.331913,100,252.850315
109.857265,100,253.021317
103.591871,100,253.209314
119.28293,100,253.406322
43.954639,100,253.597317
73.300863,100,253.780321
146.768137,100,253.957321
107.213889,100,254.123333
99.160839,100,254.303317
91.729659,100,254.476331
130.567196,100,254.643318
129.493426,100,254.820316
143.98187,100,254.997318
89.245123,100,255.177317
-113.066814,100,255.346325
130.04123,100,255.534317
28.059937,100,255.713321
125.647901,100,255.880317
154.048863,100,256.05032
124.04743,100,261.981317
124.647409,100,262.150316
49.938588,100,262.341318
123.907274,100,262.549322
131.936149,100,262.735316
111.257284,100,262.916316
154.933543,100,263.096316
111.777929,100,263.271318
72.870329,100,263.457317
116.59479,100,263.640317
139.093468,100,263.847317
118.778644,100,264.02632
134.876518,100,264.200328
119.015557,100,264.365318
131.878027,100,264.540314
-234.998516,100,264.716318
-2523.579385,100,264.891314
116.906293,100,265.059321
40.377885,100,265.232322
84.649612,100,265.396316
126.329337,100,271.349317
-906.141202,100,271.548316
156.153342,100,271.741316
109.480129,100,271.926324
166.183499,100,272.111317
147.837857,100,272.284321
98.262013,100,272.455321
104.356799,100,272.632318
161.067592,100,272.807321
151.090136,100,272.981321
161.973338,100,273.156323
97.237299,100,273.328346
-483.016268,100,273.499319
124.9605,100,273.673321
161.733004,100,273.846316
121.396535,100,274.016317
176.137264,100,274.199315
199.313181,100,274.368322
135.028157,100,274.548315
135.109524,100,274.716321
109.521838,100,274.898318
133.458331,100,280.981317
-478.48239,100,281.168317
-77.344445,100,281.344321
59.621258,100,281.520321
162.977557,100,281.707316
105.391099,100,281.887317
163.257484,100,282.05232
135.962608,100,282.238316
-1226.777623,100,282.397322
126.880292,100,282.568321
124.639844,100,282.743319
111.669285,100,282.916317
63.374108,100,283.090317
138.996754,100,283.287322
43.506753,100,283.477317
46.040437,100,283.675317
-2627.330089,100,283.848317
164.067422,100,284.021316
174.134852,100,284.198319
151.746695,100,284.375322
166.169412,100,290.305318
125.855854,100,290.547317
-164.363982,100,290.714322
134.342518,100,290.894316
132.658416,100,291.061321
-4574.268445,100,291.237322
139.122038,100,291.406318
183.506508,100,291.581316
128.75351,100,291.769316
124.594563,100,291.934324
118.773095,100,292.108322
50.306903,100,292.280317
184.725987,100,292.464314
160.473625,100,292.662323
-4333.859907,100,292.866319
171.218521,100,293.026318
113.20313,100,293.192319
122.937984,100,293.359317
109.098173,100,293.53032
