#{"t_start": 1778657420.9183867, "env_id": "None"}
r,l,t
-59.480529,100,12.434206
-33.902684,100,12.630201
-58.556467,100,12.952204
-56.041433,100,13.1632
-2112.836753,100,13.379203
-52.508802,100,13.591214
-55.393096,100,13.785205
-78.053125,100,13.990201
-36.764197,100,14.182203
-49.175817,100,14.370201
-33.776813,100,14.558201
-28.291417,100,14.756198
-57.784237,100,14.9512
-87.563145,100,15.139203
-49.115121,100,15.323204
-20.009776,100,15.521203
-21.096584,100,15.728202
-58.568053,100,15.935202
-24.508802,100,16.1312
-48.910232,100,16.3192
-400.301241,100,23.263206
9.774777,100,23.461203
-1242.263957,100,23.738202
-17.236777,100,23.929205
-35.345936,100,24.1182
-31.390961,100,24.316201
-44.135366,100,24.508202
-35.918081,100,24.7052
-50.454694,100,24.908201
-36.611385,100,25.115198
-34.357857,100,25.313202
-52.514046,100,25.501205
-37.70749,100,25.672203
-15.929974,100,25.85821
-83.513864,100,26.151216
-34.206676,100,26.336205
12.089463,100,26.526199
-20.200767,100,26.717205
-7.072004,100,26.902202
-74.160133,100,27.0872
-18.809061,100,33.758203
-11.133962,100,33.964203
-33.520992,100,34.162206
-21.572834,100,34.355206
-189.61671,100,34.547206
-22.597715,100,34.740202
16.905444,100,34.925201
-2486.485611,100,35.107203
-48.937612,100,35.307202
-880.705743,100,35.493202
2.199556,100,35.671201
-37.185819,100,35.865201
-27.645222,100,36.054206
-10.075045,100,36.343198
-20.129524,100,36.539199
-17.664359,100,36.730202
-0.48633,100,36.916201
-55.243354,100,37.104211
0.254301,100,37.290202
-5.920088,100,37.476202
-1629.223888,100,37.662206
10.338111,100,44.376212
14.126804,100,44.565203
23.238804,100,44.7522
-20.324347,100,44.943217
-32.855866,100,45.128203
0.834334,100,45.323203
10.473822,100,45.5232
-9.715398,100,45.734202
37.157467,100,45.9392
6.851938,100,46.128203
-3.199033,100,46.317201
-24.000665,100,46.501201
5.331292,100,46.789209
-8.427808,100,47.005203
26.879491,100,47.188205
20.822039,100,47.380201
25.280188,100,47.561201
11.462099,100,47.742202
10.071089,100,47.932202
-3552.911828,100,48.121203
-0.463082,100,54.7722
10.222133,100,54.973203
-1424.454442,100,55.167204
12.136225,100,55.356208
25.39189,100,55.551202
27.821371,100,55.743201
-378.521613,100,55.9342
22.507788,100,56.1272
-165.330183,100,56.311203
17.778485,100,56.490201
-23.633284,100,56.686206
13.419009,100,56.8702
-1.293364,100,57.052201
1.244114,100,57.240201
-8396.579561,100,57.427201
-627.96451,100,57.611206
0.734829,100,57.804201
11.946835,100,57.993202
3.655931,100,58.181202
21.211544,100,58.366203
48.655764,100,58.550205
53.145744,100,65.301201
3.714934,100,65.493207
-197.522049,100,65.692245
-3262.755883,100,65.878203
24.773973,100,66.066203
-778.824252,100,66.2552
72.127938,100,66.436218
29.207573,100,66.6242
61.557128,100,66.812206
30.912259,100,66.995206
78.552016,100,67.180203
-2538.689151,100,67.371199
-31.104772,100,67.565202
51.450577,100,67.758202
-151.069514,100,67.9472
-3741.467611,100,68.131206
36.551679,100,68.334465
26.146075,100,68.542212
56.501379,100,68.858203
63.011763,100,69.044203
-19.505067,100,75.533212
12.627206,100,75.751199
46.527505,100,75.958206
30.982909,100,76.150202
-20.665827,100,76.348201
31.232922,100,76.528208
-646.078381,100,76.719202
26.323745,100,76.908216
3.553159,100,77.087206
56.149316,100,77.283201
81.267093,100,77.470201
42.91186,100,77.647212
1.891922,100,77.8392
3.370275,100,78.0192
49.971847,100,78.296204
-551.014152,100,78.507205
35.328455,100,78.695203
20.852871,100,78.879201
23.178913,100,79.070203
-750.204526,100,79.259201
-1.411406,100,79.448204
65.449004,100,86.115216
63.688299,100,86.3032
-15.555734,100,86.500202
37.854142,100,86.7032
69.391415,100,86.897202
50.619989,100,87.074205
17.036955,100,87.2712
-99.737825,100,87.458201
-4354.31785,100,87.6382
33.159639,100,87.933199
7.768864,100,88.1202
31.422876,100,88.305201
-3592.101128,100,88.498202
-1665.956977,100,88.684203
61.129008,100,88.874205
84.539054,100,89.062216
50.011568,100,89.267201
-411.713298,100,89.4772
73.904711,100,89.674225
-15.678523,100,89.849205
42.999107,100,96.350203
43.483412,100,96.544199
64.865933,100,96.741205
57.252731,100,96.925205
86.068551,100,97.117201
9.007229,100,97.323202
52.739938,100,97.603205
92.333561,100,97.787203
55.718362,100,97.982202
-419.18866,100,98.162202
8.58305,100,98.3642
61.034214,100,98.5692
46.74034,100,98.775201
45.935745,100,98.972201
53.646275,100,99.158203
-16.115121,100,99.348201
-20.824759,100,99.544201
-979.348145,100,99.730206
-269.517098,100,99.9182
105.011964,100,100.110201
108.739036,100,100.305205
52.571898,100,106.931204
-12.559063,100,107.122199
82.850601,100,107.4132
69.641568,100,107.594201
59.379161,100,107.774199
-102.839526,100,107.967199
84.93504,100,108.154204
-617.899077,100,108.335201
-21.464634,100,108.524202
89.774173,100,108.728203
6.410899,100,108.918206
37.204729,100,109.106202
54.186528,100,109.301205
55.205897,100,109.499202
69.249223,100,109.682217
50.39952,100,109.872201
74.236063,100,110.074202
-46.7297,100,110.287206
83.589357,100,110.488201
11.445693,100,110.687201
17.174509,100,117.403201
16.173535,100,117.592202
73.748957,100,117.787202
67.642835,100,117.965204
11.082713,100,118.165207
112.382134,100,118.3572
77.090999,100,118.541203
101.318398,100,118.728201
11.890573,100,118.924202
106.400672,100,119.125202
58.017644,100,119.345202
-614.652378,100,119.544201
92.175803,100,119.745202
31.852871,100,119.928204
82.480769,100,120.112208
65.103893,100,120.303202
67.188395,100,120.492202
96.774173,100,120.684201
105.586319,100,120.869203
83.537051,100,121.041203
48.221734,100,121.237202
10.215358,100,127.8532
108.574263,100,128.035202
96.274241,100,128.2362
79.422316,100,128.4402
86.703397,100,128.647203
116.402804,100,128.856204
73.390884,100,129.050201
36.82691,100,129.234202
-88.559255,100,129.423201
58.339242,100,129.607204
14.744726,100,129.839219
-146.195921,100,130.102199
72.17938,100,130.300201
-10.398669,100,130.490203
-1861.202621,100,130.676203
115.373814,100,130.981203
127.418372,100,131.191204
79.400737,100,131.390201
132.796754,100,131.585201
80.116215,100,131.771201
109.959391,100,138.4362
-7.076139,100,138.630201
142.238566,100,138.820207
-2537.326765,100,139.003205
85.763118,100,139.19321
100.54891,100,139.375202
68.097677,100,139.569203
45.827519,100,139.780203
71.125605,100,139.971199
104.438946,100,140.1652
130.405845,100,140.380201
48.889014,100,140.5692
132.067046,100,140.784211
113.503282,100,140.979198
87.930997,100,141.165202
53.723601,100,141.482201
99.288137,100,141.670205
56.124571,100,141.860206
67.322212,100,142.047204
88.066443,100,142.245203
82.514804,100,142.433201
44.032208,100,149.043203
133.373146,100,149.234202
73.706837,100,149.451201
148.994362,100,149.6682
126.957218,100,149.888202
73.956857,100,150.080205
74.973955,100,150.271202
92.370677,100,150.461207
53.810823,100,150.650201
107.623899,100,150.839209
