#{"t_start": 1778657429.0283842, "env_id": "None"}
r,l,t
-30.631789,100,4.324208
-58.582521,100,4.520203
-25.472592,100,4.842206
-52.907391,100,5.054207
-63.192033,100,5.269205
-45.746593,100,5.480211
-603.891498,100,5.675207
-66.240949,100,5.880204
-37.296096,100,6.072206
-54.353805,100,6.260204
-62.796325,100,6.448203
-43.441626,100,6.646201
-60.330399,100,6.841203
-50.032248,100,7.029205
-54.987424,100,7.213207
-75.579177,100,7.411205
-277.551054,100,7.618204
-44.758955,100,7.825204
-27.218399,100,8.021203
-60.993788,100,8.209203
-16.578614,100,15.153208
-21.269105,100,15.351205
14.158972,100,15.628205
-14.928142,100,15.819208
-10.946841,100,16.008202
-26.693087,100,16.206204
-16.540037,100,16.398205
14.648182,100,16.595202
-44.181095,100,16.798204
-45.121265,100,17.005201
-21.351818,100,17.203205
-62.343225,100,17.391208
-50.044904,100,17.562206
-29.287482,100,17.748213
-26.827998,100,18.041218
-44.213158,100,18.226208
-28.580752,100,18.416201
-48.730122,100,18.607207
-25.650327,100,18.792205
-26.299406,100,18.977203
-19.208583,100,25.648206
-7.731136,100,25.854205
5.942124,100,26.052208
-13.194994,100,26.245209
-37.68684,100,26.437208
-11.237951,100,26.630204
-21.64826,100,26.815203
-11.717305,100,26.997206
-0.903457,100,27.197204
-61.692673,100,27.383204
-43.318274,100,27.561203
-17.143315,100,27.755204
-705.453723,100,27.944208
10.061107,100,28.233201
11.065309,100,28.429202
-32.601331,100,28.620204
-220.928724,100,28.806203
6.778622,100,28.994213
-32.538834,100,29.180204
-8.922594,100,29.366204
5.923185,100,29.552209
-5.477608,100,36.266214
13.170062,100,36.455205
-63.01039,100,36.642203
20.365327,100,36.833219
5.434505,100,37.018205
-12.691149,100,37.213205
-11.118895,100,37.413203
-19.491838,100,37.624204
16.204797,100,37.829203
-55.821637,100,38.018205
-23.516551,100,38.208207
0.257342,100,38.391204
-2.126684,100,38.679211
1.841881,100,38.896204
24.402072,100,39.078208
15.6092,100,39.270203
-233.346074,100,39.451204
-10.960977,100,39.632204
3.823278,100,39.822204
-17.690046,100,40.011205
5.28483,100,46.662203
40.309652,100,46.863205
-9.731096,100,47.057207
-277.64115,100,47.247209
41.153424,100,47.441204
21.533877,100,47.633204
0.877959,100,47.824202
68.101986,100,48.017202
-45.424741,100,48.201205
15.216163,100,48.380203
75.658666,100,48.576208
-618.320178,100,48.760203
-617.44637,100,48.943204
-158.867741,100,49.130203
15.565043,100,49.317203
-3060.106139,100,49.501209
-8.426903,100,49.694204
26.80614,100,49.883205
-16.363098,100,50.071204
20.998909,100,50.256205
14.09013,100,50.440207
22.976795,100,57.191204
42.913597,100,57.38321
47.026929,100,57.582247
-2521.886242,100,57.768205
-96.533483,100,57.956206
57.423917,100,58.145202
-2659.201088,100,58.32622
68.270267,100,58.514203
53.062469,100,58.702209
32.944627,100,58.885209
-13.941691,100,59.070206
14.440653,100,59.261202
1.136234,100,59.455205
-28.533181,100,59.648205
-2865.444399,100,59.837203
-13.821677,100,60.021208
11.343216,100,60.224467
-46.99956,100,60.432214
-17.704609,100,60.748205
-3024.865239,100,60.934205
32.10516,100,67.423215
-96.426751,100,67.641202
23.388245,100,67.848208
45.299394,100,68.040204
56.654694,100,68.238203
29.834868,100,68.418211
29.546774,100,68.609205
27.638595,100,68.798218
42.080073,100,68.977208
30.155498,100,69.173203
-57.954477,100,69.360204
-6.567296,100,69.537215
73.82932,100,69.729203
-189.580827,100,69.909203
44.181484,100,70.186206
16.515008,100,70.397207
63.693207,100,70.586205
45.226308,100,70.769203
34.314556,100,70.960205
-46.518578,100,71.149204
21.392788,100,71.338206
18.493599,100,78.005219
86.603587,100,78.193202
34.577505,100,78.390204
80.42485,100,78.593202
27.908553,100,78.788203
8.565349,100,78.964208
-68.478388,100,79.161203
55.436879,100,79.348204
104.256569,100,79.528202
73.121593,100,79.823201
31.824112,100,80.010203
78.722534,100,80.196208
35.759144,100,80.388205
44.397695,100,80.574205
85.613709,100,80.764208
50.57914,100,80.952219
15.786669,100,81.157203
-4.571271,100,81.367202
75.780988,100,81.565206
83.498538,100,81.739208
-25.396315,100,88.240206
42.239938,100,88.434202
21.853607,100,88.631208
55.849166,100,88.815207
66.053787,100,89.007204
-34.837695,100,89.213204
-27.210823,100,89.493208
91.825812,100,89.677205
52.089228,100,89.872204
-39.108033,100,90.052204
57.124897,100,90.254202
-1684.437736,100,90.46021
60.626804,100,90.665203
25.942319,100,90.862203
85.022552,100,91.049205
75.623964,100,91.239208
51.336401,100,91.434204
95.357047,100,91.620208
84.935108,100,91.808203
46.505922,100,92.000204
-2357.574657,100,92.195207
72.659473,100,98.821207
-418.381721,100,99.013204
33.704729,100,99.303203
107.10763,100,99.484203
71.224441,100,99.664202
32.610764,100,99.857201
40.295351,100,100.044207
76.398403,100,100.225203
78.711745,100,100.414204
66.63602,100,100.618206
-31.268131,100,100.808208
-5.530765,100,100.996204
112.708904,100,101.191208
6.082899,100,101.389204
116.629944,100,101.57222
-740.819108,100,101.762204
86.415501,100,101.964204
20.245619,100,102.177209
112.881031,100,102.378203
-255.558317,100,102.577204
25.119947,100,109.293203
70.560364,100,109.482205
96.927959,100,109.677204
87.369437,100,109.855206
136.282191,100,110.05521
33.463005,100,110.247203
70.021619,100,110.431206
98.932336,100,110.618203
93.515737,100,110.814204
22.406417,100,111.015204
74.870677,100,111.235205
76.018179,100,111.434203
-778.243246,100,111.635205
50.750728,100,111.818207
113.690367,100,112.00221
114.702158,100,112.193205
63.433838,100,112.382205
49.453309,100,112.574203
-111.696583,100,112.759206
18.956848,100,112.931206
-12.472223,100,113.127205
93.236498,100,119.743202
82.499975,100,119.926212
-277.182581,100,120.126203
113.183552,100,120.331204
-102.289449,100,120.537205
87.769265,100,120.746206
103.369839,100,120.940203
145.866999,100,121.124205
115.650519,100,121.314204
52.240674,100,121.497207
70.109802,100,121.729221
109.964033,100,121.992201
74.916434,100,122.190204
53.823544,100,122.380206
106.497802,100,122.566206
141.789271,100,122.871206
130.124164,100,123.081206
-8.621936,100,123.280204
-833.138704,100,123.475203
140.263585,100,123.661204
58.83056,100,130.326202
71.36924,100,130.521208
105.716653,100,130.711208
92.974956,100,130.893208
71.155532,100,131.083212
78.257542,100,131.265205
-3527.073623,100,131.459205
105.91266,100,131.671205
89.345594,100,131.861202
148.918038,100,132.055203
32.770972,100,132.270203
-1616.332685,100,132.459202
64.6905,100,132.674214
96.594837,100,132.869201
87.916836,100,133.055204
21.270972,100,133.373205
92.991559,100,133.560208
58.94256,100,133.750208
113.444127,100,133.937206
-2072.394273,100,134.135205
125.70727,100,134.323203
66.04113,100,140.933205
129.382733,100,141.124204
129.008326,100,141.341204
93.925589,100,141.558203
143.194675,100,141.779214
98.952644,100,141.970208
71.546972,100,142.161204
76.05472,100,142.351209
56.031274,100,142.540203
-395.543233,100,142.729211
75.339844,100,142.922206
24.520617,100,143.187203
58.366702,100,143.387204
