#{"t_start": 1778425440.9765313, "env_id": "None"}
r,l,t
311.578339,100,1.829443
228.549683,100,2.098439
434.920421,100,2.291437
273.068623,100,2.586443
287.995003,100,2.797435
315.364199,100,2.982452
268.691807,100,3.162441
167.964307,100,3.347439
243.347766,100,3.540451
250.88367,100,3.729439
225.006058,100,3.927439
268.910263,100,4.138437
224.840883,100,4.34244
299.561269,100,4.53144
234.07774,100,4.716454
309.877761,100,4.905443
74.34343,100,5.09544
277.266466,100,5.274439
269.601056,100,5.466438
263.506126,100,5.663439
142.109412,100,5.85844
217.303177,100,6.046439
-146.807917,100,6.236446
91.978017,100,6.414437
255.095311,100,6.69744
500.974607,100,6.887443
251.641238,100,7.197439
-125.942014,100,7.424438
260.366638,100,7.608441
-8.952072,100,7.79344
267.885107,100,7.973439
348.499645,100,8.148444
243.974026,100,8.337443
304.536523,100,8.534476
276.885107,100,8.737439
183.147936,100,8.935439
270.378694,100,9.12944
244.789646,100,9.314439
279.236904,100,9.498438
96.90404,100,9.679439
282.41153,100,11.322439
267.076637,100,11.509436
263.994001,100,11.688439
251.565513,100,11.879439
291.088026,100,12.071435
288.302302,100,12.260439
293.789646,100,12.517437
-1544.47438,100,12.720439
234.178382,100,12.901447
314.743984,100,13.09444
301.473822,100,13.290442
312.064246,100,13.478438
241.608539,100,13.695441
321.608402,100,13.882438
-1028.255717,100,14.079438
280.160041,100,14.348444
291.026366,100,14.546438
260.590198,100,14.733439
253.763625,100,14.91744
281.924424,100,15.103441
-918.523856,100,15.28744
451.262049,100,15.46944
293.39319,100,15.649441
457.976394,100,15.82544
-1546.564737,100,16.011438
302.662382,100,16.198438
359.271071,100,16.394439
336.096611,100,16.580442
212.103426,100,16.761444
-127.864287,100,16.948439
-669.657105,100,17.143555
293.171202,100,17.318443
394.631953,100,17.506438
-16.243466,100,17.68644
261.05987,100,17.880443
301.006726,100,18.084442
-299.985791,100,18.285439
156.271374,100,18.462445
-49.369793,100,18.652438
315.769201,100,18.842439
115.947033,100,19.025439
-62.380681,100,20.750438
257.174005,100,20.945438
330.18506,100,21.134442
362.441791,100,21.315442
308.434308,100,21.501438
282.525195,100,21.679438
332.013404,100,21.867436
309.731791,100,22.058439
181.175678,100,22.244444
427.997973,100,22.427436
285.338846,100,22.633438
184.430805,100,22.837439
321.161812,100,23.042437
325.106564,100,23.235439
359.093944,100,23.499442
314.731022,100,23.713436
302.967075,100,23.910442
250.357384,100,24.09744
322.704198,100,24.274461
-42.501015,100,24.447437
327.889348,100,24.632452
342.84402,100,24.815439
355.130115,100,25.001439
304.597211,100,25.210438
275.525529,100,25.41044
-63.649555,100,25.593441
274.704,100,25.778441
269.134689,100,25.961439
339.185394,100,26.140438
-1961.35411,100,26.324438
269.939253,100,26.499442
281.83978,100,26.674443
319.26212,100,26.863438
292.385175,100,27.053439
274.787739,100,27.234438
260.741713,100,27.420443
294.546308,100,27.610439
336.5273,100,27.795439
288.213185,100,27.981455
262.447604,100,28.269446
295.389552,100,28.456439
-1572.953667,100,30.106442
287.788073,100,30.294438
102.842706,100,30.477438
-3165.560489,100,30.652438
268.601921,100,30.836444
-863.61329,100,31.023443
301.813759,100,31.208443
331.218093,100,31.39044
347.702229,100,31.570437
374.257744,100,31.751443
318.487452,100,31.929441
381.594773,100,32.112438
324.111274,100,32.302452
346.323248,100,32.588447
347.541962,100,32.777437
259.942628,100,32.974439
323.627274,100,33.16344
303.705002,100,33.341437
336.873416,100,33.521437
372.593836,100,33.712438
273.985415,100,33.883437
313.671696,100,34.074439
90.756843,100,34.279436
344.793451,100,34.47944
165.609268,100,34.67144
303.332229,100,34.864439
332.897164,100,35.05144
262.466809,100,35.235442
307.418542,100,35.420439
