#{"t_start": 1778429962.5351436, "env_id": "None"}
r,l,t
-1876.909796,100,5.878117
-1943.475975,100,6.098574
773.062142,100,6.340873
728.831766,100,6.544428
653.623565,100,6.742258
628.843631,100,6.94609
669.09013,100,7.202881
709.325216,100,7.408903
709.188167,100,7.613473
619.917411,100,7.81094
744.895196,100,8.021303
299.97175,100,8.232339
742.999911,100,8.43993
659.642103,100,8.642807
702.312022,100,8.844151
658.706439,100,9.048137
664.571858,100,9.248866
671.685462,100,9.450381
534.23954,100,9.644277
747.645812,100,10.037827
-161.603637,100,14.407485
720.437216,100,14.608475
704.071259,100,14.90002
701.043467,100,15.163968
739.441123,100,15.546846
663.415436,100,15.820141
763.902208,100,16.059002
690.038893,100,16.307818
686.049948,100,16.636028
744.466476,100,16.878443
733.083315,100,17.116285
759.41577,100,17.397493
696.955352,100,17.651839
692.557363,100,17.908807
711.568888,100,18.147099
384.11103,100,18.375357
810.752474,100,18.608397
774.579143,100,18.852441
743.853744,100,19.09158
512.347692,100,19.330901
736.146548,100,23.746765
688.192877,100,23.978582
757.288338,100,24.222108
741.449137,100,24.646309
710.856754,100,24.976877
539.570876,100,25.208826
448.078183,100,25.43321
649.309741,100,25.703252
725.109336,100,25.938834
733.478532,100,26.163855
-708.230601,100,26.389999
691.19398,100,26.631431
638.233661,100,26.870373
685.93471,100,27.105481
702.674271,100,27.345282
782.339044,100,27.581349
711.306011,100,27.810157
695.967409,100,28.036096
759.132918,100,28.266311
702.683889,100,28.491972
832.549445,100,28.723446
707.120725,100,33.311645
863.4452,100,33.59507
748.726509,100,33.859948
800.972453,100,34.132106
761.639801,100,34.485898
716.890819,100,34.737677
741.344756,100,34.992483
778.857984,100,35.240241
770.548777,100,35.6038
106.387166,100,35.87127
751.704334,100,36.10698
810.356615,100,36.358139
564.780924,100,36.593014
268.591414,100,36.822717
788.789843,100,37.04869
751.567118,100,37.307945
814.921414,100,37.54456
795.002516,100,37.772006
855.21355,100,38.029282
417.084134,100,38.273021
780.191304,100,42.673079
711.275212,100,42.93641
736.441791,100,43.188191
759.37659,100,43.442747
441.701963,100,43.678459
544.896627,100,43.928368
751.894497,100,44.24049
