#{"t_start": 1779490528.820757, "env_id": "None"}
r,l,t
156.788047,100,12.235797
-3604.458168,100,12.416796
183.939128,100,12.582796
128.098744,100,12.770797
189.756338,100,12.936797
169.155756,100,13.107795
181.995869,100,13.291796
148.811929,100,13.469798
152.119597,100,13.649796
147.291018,100,13.815796
160.827323,100,13.997799
-2662.165178,100,14.172797
162.55319,100,14.341794
166.770298,100,14.524796
146.488494,100,14.694798
151.665579,100,14.885796
159.478369,100,15.069796
171.273366,100,15.252795
171.713428,100,15.439793
150.018481,100,15.610816
171.345871,100,21.601797
180.844139,100,21.794796
-6855.541099,100,21.9618
-389.858407,100,22.136797
178.252709,100,22.314795
48.765723,100,22.487795
154.305905,100,22.675796
180.307012,100,22.897796
174.75522,100,23.079798
186.1679,100,23.2518
165.623006,100,23.429798
107.416965,100,23.595796
165.864016,100,23.780797
191.589817,100,23.950798
139.330654,100,24.141794
178.146715,100,24.312795
171.995555,100,24.483796
180.352708,100,24.657799
156.467415,100,24.8378
181.48726,100,25.011797
173.079766,100,30.930798
186.437806,100,31.095796
209.188793,100,31.274793
175.925027,100,31.463798
212.892236,100,31.637796
179.151833,100,31.821796
203.73745,100,32.010818
-1123.511776,100,32.189797
144.324349,100,32.367794
183.905809,100,32.5338
154.319125,100,32.716796
-3250.088818,100,32.887793
155.236229,100,33.060796
200.818892,100,33.228795
169.711773,100,33.4058
174.969111,100,33.587798
162.87953,100,33.761798
-3692.187162,100,33.940795
183.567412,100,34.106798
191.024645,100,34.293798
157.835262,100,34.470796
202.849035,100,40.332797
43.344964,100,40.499793
188.326358,100,40.671797
188.497013,100,40.853796
194.743735,100,41.054826
-2432.267433,100,41.236794
122.366075,100,41.423798
174.698593,100,41.614794
189.674039,100,41.777798
182.994082,100,41.964796
195.869578,100,42.134796
195.431921,100,42.311826
196.710788,100,42.481796
214.392713,100,42.659797
-4393.900222,100,42.84281
-484.558529,100,43.014796
183.054772,100,43.200798
207.210836,100,43.370795
186.185985,100,43.553797
195.715949,100,43.741826
-2929.616887,100,49.686801
187.012955,100,49.864802
176.486286,100,50.051794
189.13567,100,50.244797
175.416156,100,50.414797
217.1481,100,50.610795
-2491.359351,100,50.786797
-321.951812,100,50.9598
196.502206,100,51.139797
179.742174,100,51.320796
-350.029068,100,51.4958
200.081064,100,51.675796
177.494078,100,51.850797
175.3188,100,52.0268
-43.366018,100,52.199795
206.51885,100,52.382796
177.438715,100,52.5658
164.777058,100,52.749797
191.373576,100,52.937795
169.358996,100,53.1168
163.221113,100,53.279795
161.71143,100,59.308798
198.604617,100,59.495798
184.019378,100,59.661798
-2510.552912,100,59.847826
175.488129,100,60.015793
150.180549,100,60.196798
191.764198,100,60.371801
143.90366,100,60.547796
205.200579,100,60.730796
-3409.664183,100,60.897796
181.658904,100,61.070796
194.275296,100,61.236797
182.060704,100,61.414798
181.991692,100,61.592797
163.493655,100,61.7678
-8408.359006,100,61.9678
195.244291,100,62.155799
205.309243,100,62.324798
179.550241,100,62.502797
-550.200937,100,62.6698
188.516775,100,68.567801
192.985586,100,68.754796
185.106417,100,68.9198
-4165.226631,100,69.103795
181.288908,100,69.281796
182.042157,100,69.459798
-3255.454544,100,69.629796
183.206876,100,69.805795
174.887547,100,69.980813
172.659665,100,70.145796
177.142327,100,70.3328
169.629168,100,70.502795
190.704852,100,70.683793
174.755259,100,70.867796
142.430107,100,71.053797
202.04604,100,71.231796
173.798852,100,71.405796
48.162225,100,71.5838
182.849199,100,71.769795
201.383624,100,71.947796
211.202175,100,72.129797
202.832843,100,78.007832
186.999838,100,78.189796
217.2408,100,78.379797
180.034566,100,78.547799
179.135837,100,78.720795
-3197.076552,100,78.9028
215.422816,100,79.067799
180.770133,100,79.242795
202.979574,100,79.413793
207.444984,100,79.592802
149.705772,100,79.754798
193.520297,100,79.946794
195.505707,100,80.134793
195.272623,100,80.314793
171.888192,100,80.507796
208.161025,100,80.666796
-1484.039519,100,80.853797
228.117922,100,81.0228
193.252052,100,81.191797
219.243426,100,81.389798
193.225052,100,87.455826
196.708003,100,87.6308
175.072993,100,87.805794
184.440994,100,87.980797
-400.363109,100,88.144794
189.786951,100,88.323796
223.659233,100,88.490802
184.925924,100,88.654795
188.520564,100,88.834796
183.143535,100,89.003796
209.65655,100,89.178797
198.760853,100,89.349798
207.283059,100,89.5398
209.689742,100,89.709796
-6.70739,100,89.893799
205.36609,100,90.069797
201.529254,100,90.233797
194.868369,100,90.4108
225.763809,100,90.584796
-5584.598448,100,90.775794
200.186066,100,90.951798
-1172.203738,100,96.963795
188.916927,100,97.1458
188.360706,100,97.319801
142.985017,100,97.492796
202.261178,100,97.682796
167.887579,100,97.864795
179.091842,100,98.038798
-1710.414079,100,98.2158
201.882412,100,98.3898
198.421527,100,98.567796
134.028983,100,98.736796
194.23393,100,98.921795
206.793048,100,99.107806
191.064041,100,99.294797
193.536611,100,99.481798
179.101244,100,99.653798
-1008.640061,100,99.830798
220.373772,100,100.007796
171.890779,100,100.176795
-292.638092,100,100.348796
-3231.781981,100,106.457795
-2434.943577,100,106.646798
190.544902,100,106.836795
206.56679,100,107.003796
216.096497,100,107.178796
207.445871,100,107.361799
224.169747,100,107.536796
176.758601,100,107.7058
188.803418,100,107.883796
191.675481,100,108.068796
183.997173,100,108.239796
179.419927,100,108.421796
169.069906,100,108.608796
154.672234,100,108.777801
195.591891,100,108.950796
191.221089,100,109.1178
180.760442,100,109.287796
176.907101,100,109.462797
181.259431,100,109.654797
198.973527,100,109.851795
171.807041,100,110.027796
182.006121,100,116.080797
176.013505,100,116.252797
191.604215,100,116.433796
165.8166,100,116.600796
175.793359,100,116.7728
196.404627,100,116.940797
200.153644,100,117.128795
178.829331,100,117.319794
204.880161,100,117.505795
-8723.156541,100,117.699815
195.63824,100,117.8648
161.858244,100,118.041796
-48.849977,100,118.219796
201.44255,100,118.396797
182.720924,100,118.574797
-1021.579489,100,118.761797
162.993599,100,118.929796
199.465444,100,119.099796
168.285746,100,119.263796
202.60999,100,119.448796
172.038437,100,125.392801
205.171685,100,125.574795
200.389976,100,125.737795
194.619784,100,125.9168
176.254687,100,126.083797
178.372148,100,126.2758
211.738278,100,126.470815
150.261413,100,126.657795
197.911098,100,126.831795
186.654123,100,126.992796
180.431289,100,127.174796
202.779575,100,127.346802
194.728728,100,127.519798
177.05581,100,127.702795
2.21396,100,127.870826
212.090354,100,128.051796
-7871.245479,100,128.229797
192.734168,100,128.414796
181.310558,100,128.5888
181.511289,100,128.7548
212.585265,100,128.937798
191.776676,100,134.769797
176.265196,100,134.943803
208.565319,100,135.117797
-4573.806014,100,135.305797
178.327515,100,135.493796
210.181038,100,135.6758
195.673851,100,135.864799
169.964028,100,136.024797
175.154131,100,136.200799
178.421931,100,136.376796
194.338305,100,136.561796
194.279534,100,136.737797
200.683224,100,136.914795
186.883568,100,137.086802
186.485812,100,137.259798
181.210668,100,137.4478
193.904651,100,137.619799
179.495774,100,137.790794
123.762664,100,137.962796
173.773833,100,138.132797
180.44477,100,144.081802
185.597104,100,144.2668
-1199.047105,100,144.431798
187.489166,100,144.608795
211.713881,100,144.801796
193.21084,100,144.975795
182.903292,100,145.158796
-342.143435,100,145.341799
174.187022,100,145.503798
-2559.849114,100,145.678796
202.784708,100,145.844795
-384.35769,100,146.027796
114.957598,100,146.1948
197.432569,100,146.371797
178.528829,100,146.537799
197.460659,100,146.716815
213.69914,100,146.881798
204.505974,100,147.072796
201.907471,100,147.272797
181.740874,100,147.447798
185.930445,100,147.626796
152.347475,100,153.541796
202.309532,100,153.713798
160.800268,100,153.8938
185.282605,100,154.065797
72.712464,100,154.240798
212.043293,100,154.4268
-315.866815,100,154.589794
168.54839,100,154.774798
-352.622033,100,154.955797
211.150613,100,155.135801
87.035285,100,155.318796
178.323932,100,155.542794
132.934827,100,155.707797
164.136571,100,155.8868
-1556.669696,100,156.045798
194.518719,100,156.240794
181.428565,100,156.431796
196.419049,100,156.605796
107.743091,100,156.793797
178.757247,100,156.964801
189.212171,100,162.816825
191.508982,100,163.002795
149.527702,100,163.171795
173.006366,100,163.348799
160.724217,100,163.516796
190.49143,100,163.689793
159.354105,100,163.857796
174.816626,100,164.037793
199.335769,100,164.216796
198.000884,100,164.392796
192.088857,100,164.571798
209.11233,100,164.749798
186.620044,100,164.924796
206.824415,100,165.102798
-1729.589796,100,165.285795
212.743366,100,165.468812
170.463076,100,165.648795
201.813798,100,165.839796
208.027934,100,166.008798
153.13254,100,166.175797
214.538726,100,166.357796
210.715174,100,172.197801
230.383493,100,172.382796
-3124.099474,100,172.561793
176.126942,100,172.751794
181.381159,100,172.934797
180.763093,100,173.119795
208.390686,100,173.299796
191.027007,100,173.481798
160.025361,100,173.658794
214.545371,100,173.840798
187.396229,100,174.016797
165.481251,100,174.204797
104.480179,100,174.358796
171.732497,100,174.535797
122.419265,100,174.697796
-112.105623,100,174.868797
198.404092,100,175.032797
-2471.156157,100,175.216798
177.39853,100,175.389802
181.150868,100,175.568795
203.733174,100,181.427797
117.13864,100,181.595794
180.159344,100,181.781797
-3403.281987,100,181.978796
191.844151,100,182.157801
187.456858,100,182.348796
199.686716,100,182.519801
203.09602,100,182.704793
197.604926,100,182.889797
209.397289,100,183.0698
48.078628,100,183.251795
183.08047,100,183.425795
193.803269,100,183.590796
198.038464,100,183.769798
190.317267,100,183.939795
117.07751,100,184.119793
48.223818,100,184.293798
192.114245,100,184.474796
175.270468,100,184.646803
-591.657959,100,184.821796
176.423955,100,184.997794
197.078094,100,191.065795
190.116661,100,191.250798
180.687796,100,191.430792
-3815.360007,100,191.615795
163.020631,100,191.785796
189.060614,100,191.961793
188.05048,100,192.138794
178.792141,100,192.314798
180.646037,100,192.498795
-666.218078,100,192.670808
187.493377,100,192.849798
191.399438,100,193.024797
190.137533,100,193.1898
192.78577,100,193.366797
197.310261,100,193.530796
206.951335,100,193.709795
-194.179831,100,193.879799
175.103904,100,194.066796
205.730834,100,194.238799
195.112583,100,194.407796
190.544746,100,200.433801
200.84439,100,200.623795
190.518305,100,200.789797
206.966919,100,200.965796
-2389.903223,100,201.146797
-1587.706508,100,201.342795
191.788856,100,201.522796
177.409754,100,201.698798
169.835286,100,201.882801
151.050554,100,202.048796
208.548671,100,202.224796
206.79911,100,202.409796
182.76843,100,202.580796
134.492091,100,202.774795
187.320149,100,202.969798
169.685918,100,203.150798
192.666008,100,203.325798
182.585042,100,203.489796
152.32976,100,203.675795
167.404057,100,203.850795
187.627793,100,204.0198
183.88721,100,210.069827
210.789853,100,210.257801
201.211996,100,210.447795
184.33206,100,210.621795
207.19271,100,210.808799
185.264419,100,210.968796
196.730567,100,211.143795
199.908945,100,211.314797
184.653064,100,211.497797
-1253.297575,100,211.687794
208.043518,100,211.874797
205.186798,100,212.066793
167.883767,100,212.256797
169.829843,100,212.424794
188.774086,100,212.611797
188.3983,100,212.795796
186.546051,100,212.958795
189.999088,100,213.139813
172.602998,100,213.314798
171.64616,100,213.489796
182.820152,100,219.404797
194.752306,100,219.573797
187.50655,100,219.753796
149.805532,100,219.936803
198.610825,100,220.1078
-1645.809281,100,220.288798
175.772062,100,220.464795
196.812729,100,220.643795
186.222537,100,220.813795
196.074438,100,221.010796
166.532647,100,221.190794
187.316037,100,221.3698
-70.300134,100,221.552793
208.012033,100,221.739798
159.597582,100,221.900794
193.955351,100,222.087796
203.308859,100,222.259795
183.842058,100,222.447796
194.187478,100,222.622795
191.003992,100,222.788799
186.309559,100,222.968797
198.016762,100,229.0528
-17069.769995,100,229.221798
195.979413,100,229.396794
181.89441,100,229.566795
178.778358,100,229.732795
219.771064,100,229.917794
206.636393,100,230.0978
191.293891,100,230.284795
180.022214,100,230.470799
158.392713,100,230.644797
201.466993,100,230.817795
201.836082,100,230.985806
173.595479,100,231.160794
175.071992,100,231.3398
194.803631,100,231.510797
165.044373,100,231.6938
187.113386,100,231.858797
166.534497,100,232.0328
-4663.436697,100,232.207796
181.373593,100,232.391794
167.537166,100,238.590795
183.323642,100,238.755793
133.040466,100,238.930801
211.576671,100,239.104795
191.069665,100,239.2848
178.085558,100,239.446801
189.531437,100,239.638797
166.340112,100,239.8228
171.407061,100,239.987793
-4760.955346,100,240.180797
192.553625,100,240.365807
185.572702,100,240.536798
188.301036,100,240.710796
88.013009,100,240.883795
203.654997,100,241.0588
183.48214,100,241.229796
202.138363,100,241.406796
166.206422,100,241.586797
172.975732,100,241.766795
177.833765,100,241.954797
174.257604,100,242.131796
168.024892,100,248.150795
85.542904,100,248.334798
189.452364,100,248.5018
202.522546,100,248.6938
191.783899,100,248.878794
195.517614,100,249.067796
-335.441883,100,249.243797
202.877624,100,249.409798
200.484726,100,249.605796
174.21393,100,249.777802
193.561626,100,249.943796
185.003991,100,250.112796
-4236.296446,100,250.275797
169.640339,100,250.450796
-398.881884,100,250.633795
193.119843,100,250.8218
155.171202,100,251.012797
184.64466,100,251.192806
169.629407,100,251.380793
140.542381,100,251.563796
198.623875,100,257.508825
171.88902,100,257.676795
213.88405,100,257.860798
194.088434,100,258.040822
195.374215,100,258.212798
98.474849,100,258.389795
179.903088,100,258.570797
177.201201,100,258.7598
165.712645,100,258.939796
181.155404,100,259.108798
175.923431,100,259.279797
157.476091,100,259.452798
138.588114,100,259.633798
212.833326,100,259.809801
168.174417,100,259.999794
167.92953,100,260.191795
189.066298,100,260.372795
174.903132,100,260.555798
191.238738,100,260.726798
172.13127,100,260.903795
194.868834,100,266.995798
182.531833,100,267.174796
209.15056,100,267.364794
216.574085,100,267.551797
205.56126,100,267.7148
190.276337,100,267.888795
192.437154,100,268.064797
176.444679,100,268.243795
184.561986,100,268.409794
48.310102,100,268.592794
171.936864,100,268.773803
190.962622,100,268.940796
188.869875,100,269.117798
205.781026,100,269.2908
193.338361,100,269.475795
185.281591,100,269.658848
-16717.668442,100,269.8298
186.15335,100,270.0048
211.814636,100,270.165792
-2418.053142,100,270.351795
198.79537,100,270.5158
201.588877,100,276.912796
172.805978,100,277.085801
186.55763,100,277.263798
182.943154,100,277.440796
217.683011,100,277.609797
130.403144,100,277.782795
-2493.090192,100,277.960797
202.984674,100,278.139797
172.76021,100,278.321798
194.517774,100,278.4998
193.99101,100,278.663797
206.915069,100,278.841795
153.115635,100,279.002797
221.683308,100,279.172794
215.616084,100,279.329798
179.389394,100,279.514797
191.388222,100,279.686807
188.714596,100,279.8548
178.158857,100,280.038796
-4806.905479,100,280.212797
193.918349,100,286.203801
211.069455,100,286.371797
229.156335,100,286.552794
189.195487,100,286.724813
172.126303,100,286.891795
-576.91003,100,287.05481
197.576964,100,287.232796
207.069523,100,287.410793
221.948595,100,287.5778
199.735719,100,287.752794
245.047848,100,287.930796
205.98926,100,288.109795
208.090433,100,288.291793
208.925561,100,288.460797
188.411572,100,288.629801
184.524097,100,288.796793
174.739872,100,288.964799
203.879842,100,289.136796
173.504749,100,289.3128
199.137079,100,289.480798
215.744354,100,289.665801
183.23832,100,295.908797
211.497138,100,296.0808
194.493307,100,296.271797
206.990442,100,296.453845
182.900181,100,296.61884
215.956923,100,296.793837
178.094561,100,296.968837
186.454132,100,297.152839
-2683.760181,100,297.339839
220.207327,100,297.523837
-350.734203,100,297.707839
214.867415,100,297.869842
163.782797,100,298.043834
205.957774,100,298.218842
177.506507,100,298.389836
188.810192,100,298.57184
226.096527,100,298.738839
195.826061,100,298.920841
194.003427,100,299.10884
189.789616,100,299.275841
203.353409,100,305.266839
-554.627356,100,305.449839
197.940768,100,305.620838
171.88149,100,305.79184
202.671923,100,305.967842
206.748883,100,306.145838
197.914536,100,306.333837
-338.64016,100,306.525851
-131.24107,100,306.721836
206.126656,100,306.890839
196.002357,100,307.066839
-422.603942,100,307.231842
-689.577749,100,307.41284
174.316225,100,307.582837
178.351581,100,307.76084
217.366852,100,307.942842
186.13698,100,308.111843
214.073762,100,308.275846
191.402819,100,308.448842
165.372196,100,308.614839
222.4438,100,308.79584
162.337265,100,314.603843
-8872.324374,100,314.782839
208.572531,100,314.946842
186.806027,100,315.115843
206.256579,100,315.287837
186.673939,100,315.474838
43.886655,100,315.666843
184.606154,100,315.859837
191.799366,100,316.037839
169.870717,100,316.223839
175.948752,100,316.407836
196.476824,100,316.583836
-2046.309225,100,316.752843
183.841494,100,316.93784
186.46585,100,317.101836
199.183434,100,317.27484
199.183587,100,317.443838
191.546015,100,317.620841
204.620478,100,317.79084
199.947654,100,317.955839
191.548238,100,323.949848
-741.931721,100,324.122838
190.225807,100,324.300839
123.730276,100,324.458838
197.931473,100,324.643841
-4444.690026,100,324.805838
-4712.653417,100,324.990843
214.132137,100,325.165843
214.97078,100,325.337838
177.308855,100,325.516842
199.939494,100,325.683838
187.408513,100,325.859844
180.002209,100,326.029837
184.298146,100,326.203836
179.869541,100,326.385843
169.94898,100,326.567842
192.166857,100,326.745837
187.555435,100,326.915841
108.990717,100,327.109843
188.383437,100,327.300838
194.882042,100,327.48284
-424.840415,100,333.951868
172.713927,100,334.13084
164.75604,100,334.306836
179.882005,100,334.485838
160.715642,100,334.655838
-989.876893,100,334.842841
210.348048,100,335.019837
102.2552,100,335.199837
195.048947,100,335.380838
126.49745,100,335.563839
-5404.920844,100,335.746837
162.90976,100,335.924842
174.971041,100,336.088839
221.397671,100,336.269843
-1957.512517,100,336.461836
189.904027,100,336.643837
212.224609,100,336.833838
179.728909,100,337.010839
182.535215,100,337.185838
212.548772,100,337.375839
184.561253,100,343.413843
-187.604949,100,343.588837
179.060758,100,343.767841
188.658233,100,343.957837
204.691839,100,344.127837
174.650892,100,344.302842
-7651.47582,100,344.471838
191.80091,100,344.64884
