#{"t_start": 1779490532.6047683, "env_id": "None"}
r,l,t
160.98344,100,8.451786
95.633331,100,8.632784
-255.897258,100,8.798785
163.805628,100,8.986786
166.313028,100,9.152785
140.569325,100,9.323783
38.204984,100,9.507785
162.75455,100,9.685787
152.723199,100,9.865784
176.242551,100,10.031785
164.639033,100,10.213788
106.389354,100,10.388786
155.322937,100,10.557782
151.031703,100,10.740784
116.660062,100,10.910787
162.424751,100,11.101784
153.749753,100,11.285784
146.597163,100,11.468784
130.295932,100,11.655782
185.771674,100,11.826804
171.193846,100,17.817786
176.366664,100,18.010785
174.376191,100,18.177788
170.675705,100,18.352786
163.51763,100,18.530784
145.982663,100,18.703784
-2676.486838,100,18.891785
199.721565,100,19.113785
167.396711,100,19.295787
152.879348,100,19.467789
158.105782,100,19.645786
176.868633,100,19.811785
141.677185,100,19.996785
157.983004,100,20.166786
166.614868,100,20.357783
180.563551,100,20.528783
156.909793,100,20.699785
177.237625,100,20.873788
185.928036,100,21.053789
156.029722,100,21.227785
197.550979,100,27.146786
184.113523,100,27.311785
-3633.667838,100,27.490782
170.358976,100,27.679786
175.589487,100,27.853785
203.458036,100,28.037785
176.705592,100,28.226807
174.818498,100,28.405786
213.790551,100,28.583783
151.664843,100,28.749789
33.032936,100,28.932785
174.044203,100,29.103782
154.737146,100,29.276785
185.874016,100,29.446784
167.155373,100,29.621789
156.785234,100,29.803786
164.595389,100,29.977786
178.586204,100,30.156784
159.571702,100,30.322787
197.553385,100,30.509787
-6785.237945,100,30.686785
198.042177,100,36.548785
197.047606,100,36.715781
167.087062,100,36.887786
201.369345,100,37.069784
189.85394,100,37.270815
174.644633,100,37.452783
179.103713,100,37.639786
188.942381,100,37.830783
-4719.783358,100,37.993787
207.482609,100,38.180785
206.093492,100,38.350785
188.616853,100,38.527814
-6948.302471,100,38.697784
226.526538,100,38.875786
207.730855,100,39.058799
183.630817,100,39.230784
194.118412,100,39.416786
191.549632,100,39.586783
193.594051,100,39.769786
201.867346,100,39.957814
182.408163,100,45.90279
181.813589,100,46.080791
179.9629,100,46.267783
184.096728,100,46.460786
214.38803,100,46.630786
194.126774,100,46.826784
208.305473,100,47.002785
199.547138,100,47.175788
177.926325,100,47.355786
-17793.095282,100,47.537786
211.562806,100,47.711789
211.860539,100,47.891784
172.264763,100,48.066786
183.402154,100,48.242788
-7888.52802,100,48.415784
144.527106,100,48.598785
157.857771,100,48.781789
185.982183,100,48.965785
-782.38497,100,49.153783
194.048898,100,49.333786
207.636344,100,49.495783
208.481104,100,55.525784
202.978828,100,55.711787
152.080077,100,55.877786
93.84457,100,56.063814
167.864893,100,56.231782
180.652325,100,56.412786
199.710055,100,56.587789
-1554.693026,100,56.763785
202.004382,100,56.946785
202.308603,100,57.113785
194.712277,100,57.286784
189.508485,100,57.452786
195.064855,100,57.630787
197.307092,100,57.808786
168.337598,100,57.983788
197.35813,100,58.183789
188.817884,100,58.371787
194.60429,100,58.540787
192.156108,100,58.718786
205.666852,100,58.885789
228.061496,100,64.78379
177.037741,100,64.970785
210.792237,100,65.135788
170.940515,100,65.319783
221.916845,100,65.497785
196.059998,100,65.675787
82.769394,100,65.845784
180.308441,100,66.021784
210.60392,100,66.196802
216.976989,100,66.361785
199.32909,100,66.549787
199.710751,100,66.718784
191.294933,100,66.899782
192.212182,100,67.083785
167.822733,100,67.269786
196.592478,100,67.447784
184.183992,100,67.621784
169.917603,100,67.799789
182.898519,100,67.985784
204.70279,100,68.163785
183.653033,100,68.345786
200.631651,100,74.223821
191.814338,100,74.405785
182.946234,100,74.595786
-3970.878938,100,74.763788
192.838989,100,74.936784
234.067271,100,75.118789
-5562.551741,100,75.283787
210.9464,100,75.458784
177.602111,100,75.629782
190.509779,100,75.80879
207.675614,100,75.970786
194.876019,100,76.162782
196.72264,100,76.350782
198.953881,100,76.530782
-2503.028142,100,76.723784
236.079124,100,76.882785
201.314944,100,77.069785
188.564694,100,77.238789
-4386.624946,100,77.407786
172.536729,100,77.605787
199.943949,100,83.671814
203.479257,100,83.846789
219.905731,100,84.021783
202.438927,100,84.196786
149.444667,100,84.360783
-313.853631,100,84.539784
-4095.88531,100,84.706791
203.056178,100,84.870783
208.624537,100,85.050785
-573.172369,100,85.219785
207.436936,100,85.394786
-469.201006,100,85.565787
182.266318,100,85.755789
213.240798,100,85.925785
224.8788,100,86.109787
208.586028,100,86.285786
190.583601,100,86.449786
192.440267,100,86.626789
