#{"t_start": 1779359339.841794, "env_id": "None"}
r,l,t
169.867003,100,13.425141
132.696566,100,13.615159
143.056425,100,13.920447
157.195775,100,14.1174
-1014.761726,100,14.310215
183.455312,100,14.503322
172.05452,100,14.697257
124.968652,100,14.887987
120.083027,100,15.091771
186.026572,100,15.299164
148.56976,100,15.497563
174.655919,100,15.685187
191.842625,100,15.869941
176.420343,100,16.067796
180.268014,100,16.255077
164.868823,100,16.448059
162.665752,100,16.637197
177.046121,100,16.866927
180.639175,100,17.127884
184.766942,100,17.326437
137.292723,100,23.940829
185.19477,100,24.148257
161.724417,100,24.35157
185.3745,100,24.552686
129.477134,100,24.75524
-775.48921,100,24.944501
177.918356,100,25.14053
168.500931,100,25.33707
172.948508,100,25.527411
170.898299,100,25.713048
170.403907,100,25.903813
177.051157,100,26.097526
158.438498,100,26.325965
177.988593,100,26.510033
186.561528,100,26.696158
165.952963,100,26.883784
147.043142,100,27.071362
117.185781,100,27.256376
115.169042,100,27.445767
172.662987,100,27.638714
166.395559,100,34.24896
186.001129,100,34.438029
183.091664,100,34.655554
125.380843,100,34.874842
176.528945,100,35.067489
192.590487,100,35.252624
182.78341,100,35.440451
182.303316,100,35.636832
174.987287,100,35.815937
178.514947,100,36.00353
170.889808,100,36.207005
175.829034,100,36.414283
184.086841,100,36.615794
167.138893,100,36.820184
178.487994,100,37.006578
-569.825575,100,37.19698
158.685243,100,37.392818
184.198331,100,37.581841
150.857032,100,37.766784
131.977202,100,37.963955
184.952276,100,38.156292
183.590058,100,44.847443
173.949273,100,45.044387
121.002969,100,45.237479
188.899092,100,45.437896
-533.456252,100,45.651383
171.969096,100,45.847339
160.204689,100,46.04844
148.261866,100,46.244609
212.712519,100,46.44039
-7044.375113,100,46.641319
163.187049,100,46.857723
-936.009532,100,47.060523
-7662.685215,100,47.276148
176.942123,100,47.465685
180.045022,100,47.667924
158.207427,100,47.855305
168.54759,100,48.043065
167.395062,100,48.295026
173.998285,100,48.480283
174.641481,100,48.678819
138.826871,100,55.218356
185.690306,100,55.437877
193.127314,100,55.632015
163.817303,100,55.825749
-2496.563988,100,56.013718
-277.621649,100,56.273988
153.829421,100,56.468198
155.946216,100,56.656963
175.403255,100,56.852666
182.528111,100,57.045991
173.413461,100,57.243474
168.748965,100,57.427441
197.335374,100,57.615461
-2522.176262,100,57.802442
190.753136,100,57.986478
