#{"t_start": 1779485565.4158397, "env_id": "None"}
r,l,t
149.803293,100,1.890498
174.853167,100,2.075493
141.113724,100,2.264501
154.781224,100,2.460501
149.294961,100,2.644497
-3292.828901,100,2.842497
188.780965,100,3.042497
176.700831,100,3.232498
156.511966,100,3.413494
-1700.847487,100,3.621496
167.883699,100,3.823494
-16758.036823,100,4.017499
145.457265,100,4.210499
162.333543,100,4.4005
158.037356,100,4.603495
163.971567,100,4.826504
165.015236,100,4.997497
130.640515,100,5.190496
-143.430673,100,5.388495
169.658581,100,5.569497
140.845313,100,11.827497
165.109977,100,12.017497
182.852714,100,12.212496
195.848889,100,12.401496
147.349411,100,12.599519
173.739,100,12.784496
-1593.254123,100,12.981495
162.505289,100,13.178498
171.635026,100,13.352502
139.781782,100,13.538496
155.337662,100,13.739515
183.870166,100,13.915497
157.237479,100,14.099498
191.678675,100,14.299499
163.809619,100,14.504505
154.423937,100,14.696497
157.548146,100,14.893497
133.031914,100,15.101497
153.378762,100,15.305495
188.994334,100,15.510501
-16721.734885,100,21.8815
-3.346944,100,22.061499
123.504172,100,22.271501
172.348374,100,22.470497
166.201433,100,22.658497
175.654412,100,22.835495
145.806549,100,23.020497
-1620.895432,100,23.208498
16.220613,100,23.390496
-7985.764407,100,23.582495
192.933032,100,23.773493
171.128881,100,23.970498
159.453212,100,24.153497
112.149555,100,24.349498
-4151.738755,100,24.558496
176.797032,100,24.769497
181.573206,100,24.947501
143.067571,100,25.139496
158.523681,100,25.336497
154.952126,100,25.504498
189.176785,100,25.695496
165.280658,100,32.042498
166.038365,100,32.231501
192.471308,100,32.429495
145.77147,100,32.616503
158.758488,100,32.8155
174.101587,100,33.011497
182.618217,100,33.206496
-4047.016651,100,33.409519
156.388857,100,33.609498
150.634376,100,33.809499
157.813063,100,34.009498
-6.106334,100,34.211498
187.000743,100,34.390496
-1814.050027,100,34.577496
157.412699,100,34.781498
159.351524,100,34.978497
162.681398,100,35.157496
179.50273,100,35.347501
167.055029,100,35.537497
189.13137,100,35.715499
137.842865,100,42.0075
186.681327,100,42.190497
183.662702,100,42.374498
212.888781,100,42.566499
215.544547,100,42.754498
173.952336,100,42.933496
179.227991,100,43.135498
176.871928,100,43.325501
-16.734556,100,43.511496
156.224825,100,43.700496
208.759489,100,43.896497
161.37025,100,44.073496
144.134328,100,44.258499
156.89576,100,44.466497
194.008967,100,44.653493
168.861793,100,44.835497
165.210719,100,45.049497
-2857.630283,100,45.252496
180.124249,100,45.447498
-2567.477577,100,45.646503
192.196587,100,45.830496
160.290891,100,52.079496
189.024984,100,52.292498
188.874219,100,52.483496
185.636158,100,52.671497
180.852052,100,52.860497
125.35938,100,53.056499
176.682757,100,53.250498
202.399333,100,53.441497
159.424787,100,53.629497
171.28636,100,53.8245
170.540339,100,54.027497
-17039.989318,100,54.221501
210.065049,100,54.443493
183.855697,100,54.631496
-1721.475721,100,54.827496
151.047147,100,55.023501
199.155368,100,55.212496
173.339742,100,55.394496
203.40548,100,55.591496
-1247.178367,100,55.786509
174.873126,100,62.017495
208.023532,100,62.193501
178.583325,100,62.388498
-1515.35017,100,62.584498
186.033493,100,62.782499
178.522407,100,62.969495
172.545966,100,63.1645
179.781712,100,63.352498
173.294304,100,63.569495
-4215.30886,100,63.7715
161.054462,100,63.968497
208.073239,100,64.171497
153.160545,100,64.363498
169.310162,100,64.555496
167.614083,100,64.765496
170.772425,100,64.951497
172.200992,100,65.149496
166.157625,100,65.342516
178.088886,100,65.537498
167.966646,100,65.723499
177.242111,100,65.928511
184.317219,100,72.293501
181.679696,100,72.494496
162.983013,100,72.695498
168.197938,100,72.880496
-2551.687108,100,73.069498
185.194619,100,73.249499
185.854449,100,73.440496
-4387.596999,100,73.635495
146.110311,100,73.824498
211.378048,100,74.0255
205.287686,100,74.204496
-62.162396,100,74.400497
196.796441,100,74.581501
197.976316,100,74.779501
172.613987,100,74.972501
197.205053,100,75.178494
190.730516,100,75.385502
193.441801,100,75.587499
198.785332,100,75.777499
-292.570772,100,75.968501
170.8863,100,82.246495
142.054581,100,82.438496
195.946519,100,82.632496
143.841092,100,82.832496
181.053024,100,83.0335
171.135415,100,83.210495
166.924211,100,83.395498
176.417226,100,83.5715
179.883118,100,83.753496
176.071245,100,83.949496
150.725616,100,84.149497
192.523541,100,84.338497
134.41189,100,84.542495
127.756995,100,84.754496
212.850529,100,84.959501
-12363.112813,100,85.141513
193.337776,100,85.3325
131.356328,100,85.524494
179.493091,100,85.710498
183.387442,100,85.897498
185.138274,100,86.099497
202.271889,100,92.340497
179.029467,100,92.540496
178.547128,100,92.738497
156.790948,100,92.909495
138.895747,100,93.113501
191.569208,100,93.312496
176.649237,100,93.517498
179.41973,100,93.730496
145.708095,100,93.925496
208.937863,100,94.117501
196.320497,100,94.317498
184.528675,100,94.512501
143.453119,100,94.712495
179.459069,100,94.911498
180.367238,100,95.107497
160.236227,100,95.303497
-61.414958,100,95.4965
187.3992,100,95.688497
191.909722,100,95.888495
188.551189,100,96.102496
207.574657,100,102.4265
188.21179,100,102.620495
181.165994,100,102.815496
208.595146,100,103.000496
201.680231,100,103.1905
-1123.599062,100,103.379496
183.066236,100,103.559502
195.933675,100,103.747497
158.005894,100,103.949498
196.483572,100,104.1365
151.654033,100,104.328495
-5487.016387,100,104.5335
211.126509,100,104.727497
-39.585268,100,104.904495
191.167731,100,105.109496
-1026.81622,100,105.3145
213.444698,100,105.511494
187.414897,100,105.722501
196.29776,100,105.899501
-999.61514,100,106.093495
171.61349,100,106.296496
-268.763079,100,112.520498
186.218764,100,112.700501
182.029312,100,112.897496
186.270856,100,113.0885
214.311429,100,113.280496
-1383.513116,100,113.467499
171.876443,100,113.671499
174.898263,100,113.862498
214.873527,100,114.042497
188.052501,100,114.248497
186.301841,100,114.451498
193.473405,100,114.654501
188.390634,100,114.8705
193.640762,100,115.045496
182.971486,100,115.241497
196.064943,100,115.443496
187.625473,100,115.642498
192.446193,100,115.819496
183.1064,100,116.012498
163.795681,100,116.204496
173.73615,100,122.681496
183.384966,100,122.874516
197.471866,100,123.060498
159.962957,100,123.251497
166.266412,100,123.452497
176.96077,100,123.659513
151.293523,100,123.871497
177.877974,100,124.069496
-5619.686108,100,124.255501
149.320375,100,124.452498
-3.426295,100,124.637496
200.568699,100,124.854494
190.128113,100,125.051496
-2478.205001,100,125.246495
198.543904,100,125.440496
206.33777,100,125.634499
189.926167,100,125.817495
187.395665,100,126.022498
177.859211,100,126.231502
193.826229,100,126.447496
188.861225,100,126.635502
200.697456,100,133.410756
196.74241,100,133.621751
177.495959,100,133.829754
188.12213,100,134.066753
145.771454,100,134.348754
178.817263,100,134.620755
