#{"t_start": 1779359348.1798337, "env_id": "None"}
r,l,t
133.94855,100,5.087102
108.910885,100,5.27712
-4382.992686,100,5.582407
174.527231,100,5.779361
190.537327,100,5.972685
-3246.23266,100,6.166295
163.828849,100,6.359218
181.054294,100,6.549947
157.795539,100,6.753731
173.632925,100,6.961124
152.29488,100,7.159523
147.585432,100,7.347147
141.02765,100,7.531901
169.919278,100,7.729756
142.938231,100,7.917037
127.340726,100,8.11002
-2530.628713,100,8.299158
162.164047,100,8.528887
154.654217,100,8.789844
125.17832,100,8.988398
155.503837,100,15.60279
169.755288,100,15.810218
125.027702,100,16.014528
132.520834,100,16.214647
193.123417,100,16.4172
174.34837,100,16.607463
146.658422,100,16.80249
-1024.626125,100,16.999031
167.414704,100,17.189371
172.876719,100,17.375008
115.452448,100,17.565774
130.437712,100,17.760476
-6872.587786,100,17.987925
165.665141,100,18.171994
-181.43727,100,18.358119
176.834784,100,18.545744
162.687739,100,18.733323
123.643125,100,18.918336
192.318067,100,19.107728
-1981.497206,100,19.300674
194.303502,100,25.910921
170.696742,100,26.09999
139.868207,100,26.317514
158.574377,100,26.536803
196.466333,100,26.72945
-368.104283,100,26.915582
143.790512,100,27.102412
194.366379,100,27.298793
149.937945,100,27.477897
162.605769,100,27.665491
192.045213,100,27.868966
169.737652,100,28.076244
188.343819,100,28.277755
150.127996,100,28.482144
206.532592,100,28.668538
137.374147,100,28.85894
172.581085,100,29.054778
171.748235,100,29.243801
138.89936,100,29.428745
-1675.64995,100,29.625915
172.577736,100,29.818253
-1142.441906,100,36.509404
166.835387,100,36.706347
187.269985,100,36.89944
189.806357,100,37.099857
188.743937,100,37.313344
-4294.685125,100,37.509299
158.038923,100,37.7104
147.547311,100,37.90657
160.535169,100,38.10235
193.306852,100,38.303279
183.98803,100,38.519683
112.168479,100,38.722483
170.325049,100,38.938108
172.202095,100,39.127646
174.69318,100,39.329884
200.876282,100,39.517265
-714.706118,100,39.705025
-3631.323895,100,39.956986
150.494152,100,40.142243
172.281634,100,40.34078
175.783045,100,46.880317
163.407226,100,47.099837
-3921.635827,100,47.293975
197.3974,100,47.487709
171.872378,100,47.676673
179.66895,100,47.935949
175.835064,100,48.130158
169.540594,100,48.318923
194.724819,100,48.514626
169.122989,100,48.708934
188.971847,100,48.905435
191.086572,100,49.089402
180.065596,100,49.277421
177.937997,100,49.464402
144.311107,100,49.648438
196.769597,100,49.841147
188.73544,100,50.039937
169.157975,100,50.224776
154.532017,100,50.432343
152.92554,100,50.64901
204.141752,100,50.844687
186.918707,100,57.785164
170.717224,100,57.989979
185.031666,100,58.195765
-4604.607069,100,58.408063
212.28583,100,58.597098
180.238628,100,58.790606
193.676887,100,58.989012
199.332949,100,59.186616
153.23564,100,59.379353
202.952717,100,59.596681
-631.106307,100,59.789455
185.312536,100,59.987298
193.608052,100,60.178637
188.09622,100,60.362748
196.558128,100,60.554202
164.480394,100,60.798248
116.454432,100,61.036308
199.264252,100,61.277323
208.80066,100,61.515346
-65.583301,100,61.710184
-4808.232125,100,68.766642
189.215672,100,68.960609
-2515.789708,100,69.157638
191.702941,100,69.350472
-1826.102298,100,69.541063
216.681389,100,69.724798
189.769328,100,69.943626
210.091742,100,70.147267
178.182745,100,70.344336
182.093378,100,70.53387
189.330944,100,70.722855
145.116015,100,70.919936
186.747799,100,71.102826
169.569931,100,71.29372
193.504378,100,71.480937
202.340432,100,71.676404
189.551449,100,71.87547
210.807782,100,72.099622
202.031065,100,72.292954
186.675715,100,72.484174
209.995466,100,72.709507
187.749165,100,79.706716
190.239255,100,79.884091
191.959257,100,80.070534
186.489514,100,80.256314
190.766118,100,80.46598
208.501252,100,80.650155
156.210296,100,80.834517
-1149.577821,100,81.032191
153.148941,100,81.229346
203.883602,100,81.428817
176.844181,100,81.616024
173.125247,100,81.79385
180.152057,100,81.985559
178.760173,100,82.164323
-633.818049,100,82.346567
-259.40869,100,82.528919
207.65772,100,82.712613
206.060761,100,82.913614
190.398377,100,83.103374
206.356727,100,83.287851
204.164211,100,89.990405
207.906531,100,90.177411
184.545765,100,90.365078
188.40978,100,90.544494
204.485456,100,90.740402
165.273802,100,90.927375
207.706396,100,91.115928
200.253024,100,91.30033
171.173881,100,91.486726
188.560672,100,91.672412
201.819434,100,91.853858
198.911624,100,92.038996
201.496178,100,92.217029
206.239288,100,92.410514
190.545175,100,92.604681
-2477.204304,100,92.801195
183.295258,100,92.999128
173.17912,100,93.230508
196.704555,100,93.404636
199.511536,100,93.58246
162.084252,100,93.770034
207.170631,100,100.497631
198.279829,100,100.679032
217.934132,100,100.867679
212.936287,100,101.056257
228.378476,100,101.242296
141.257528,100,101.429716
196.998609,100,101.649711
184.705671,100,101.833592
203.771606,100,102.03055
193.747598,100,102.230562
200.996043,100,102.414158
-343.707995,100,102.596128
210.206104,100,102.782562
-5245.689834,100,102.971968
196.295235,100,103.164222
207.805916,100,103.380553
216.026323,100,103.617616
-3338.489194,100,103.834082
187.843898,100,104.055329
181.677783,100,104.282054
